election_id,slot,candidate_name,nominal_level,point_share,lower_share,upper_share,width_pp,official_actual_share,covered,training_elections,forecast_region_weight_source,target_outcome_used_to_construct_bounds
pres_2007,A,이명박,0.5,0.5394582753793613,0.5051746028151302,0.5616728685438396,5.649826572870942,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.8,0.5394582753793613,0.4796982488903558,0.5861841182419382,10.648586935158239,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.9,0.5394582753793613,0.4644313586251965,0.5993048481554817,13.487348953028516,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.95,0.5394582753793613,0.451398424286615,0.6104416003065546,15.904317601993961,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.5,0.31040076266466665,0.2873629841863456,0.3361448094316968,4.878182524535118,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.8,0.31040076266466665,0.267176551915768,0.35933742735662894,9.216087544086093,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.9,0.31040076266466665,0.2554557603291981,0.373171418929333,11.771565860013489,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.95,0.31040076266466665,0.24559782880023218,0.38482358577001924,13.922575696978706,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.5,0.1501409619559722,0.13855038888160542,0.16908270858581503,3.0532319704209607,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.8,0.1501409619559722,0.1268155047968391,0.18447776516762118,5.7662260370782095,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.9,0.1501409619559722,0.12039363276631093,0.1934017828506875,7.300815008437656,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.95,0.1501409619559722,0.11512628298004735,0.20176290361384325,8.66366206337959,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.5,0.5239963910226804,0.49523976839411493,0.549627592093874,5.438782369975908,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.8,0.5239963910226804,0.47042709647045095,0.5739666466711609,10.353955020070998,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.9,0.5239963910226804,0.4558026037874775,0.5881852050642642,13.23826012767867,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.95,0.5239963910226804,0.4430701406721258,0.5995586692225223,15.648852855039653,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.5,0.4760036089773197,0.45037240790612587,0.5047602316058852,5.438782369975936,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.8,0.4760036089773197,0.42603335332883896,0.529572903529549,10.353955020071004,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.9,0.4760036089773197,0.41181479493573575,0.5441973962125226,13.238260127678686,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.95,0.4760036089773197,0.4004413307774778,0.5569298593278742,15.64885285503964,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.5,0.4691988429142483,0.4414557908096544,0.49027924613357643,4.882345532392201,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.8,0.4691988429142483,0.4184188187447787,0.511483895355796,9.306507661101726,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.9,0.4691988429142483,0.4052069741529497,0.524060231181124,11.885325702817429,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.95,0.4691988429142483,0.39311976559468786,0.5350762083639091,14.195644276922126,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.5,0.2892484717520024,0.2697062506763318,0.31039337808523854,4.068712740890673,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.8,0.2892484717520024,0.2523236983948427,0.329642245801977,7.731854740713429,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.9,0.2892484717520024,0.24215084847397567,0.3411255855602393,9.897473708626364,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.95,0.2892484717520024,0.23358705895903076,0.3515974512947427,11.801039233571192,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.5,0.24155268533374918,0.22516099367161616,0.2615988745805168,3.643788090890063,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.8,0.24155268533374918,0.21036730628256298,0.278971459851858,6.8604153569295026,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.9,0.24155268533374918,0.20131164147718933,0.2898468159765931,8.853517449940378,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.95,0.24155268533374918,0.19396382679652258,0.29953157712225126,10.556775032572869,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.5,0.48664894063498265,0.4608151234251092,0.5106090585506485,4.979393512553932,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.8,0.48664894063498265,0.43819523178228104,0.5332022733508758,9.500704156859474,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.9,0.48664894063498265,0.4246249670485378,0.5469699884630268,12.2345021414489,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.95,0.48664894063498265,0.4131490570084288,0.5584511695882192,14.530211257979037,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.5,0.48225626314576636,0.4571384751932931,0.507021981154252,4.988350596095891,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.8,0.48225626314576636,0.43439286584137793,0.5294431747117597,9.50503088703818,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.9,0.48225626314576636,0.4207964571553114,0.5427918944063889,12.199543725107748,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.95,0.48225626314576636,0.4091432733250502,0.5547209898291294,14.557771650407926,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.5,0.031094796219251108,0.029139753013830556,0.03489426598420407,0.5754512970373518,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.8,0.031094796219251108,0.02690630087434074,0.03786674562644058,1.096044475209984,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.9,0.031094796219251108,0.025669020916409886,0.03979988040478958,1.4130859488379692,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.95,0.031094796219251108,0.024595053763041615,0.04162587518282225,1.7030821419780635,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
