variant,election_id,candidate_key,candidate_name,pred_pct,actual_pct,error_pp,abs_error_pp
strict_base,pres_2002,A,노무현,39.348853079978745,49.20915387642496,-9.86030079644622,9.86030079644622
strict_base,pres_2002,B,이회창,43.18191697436241,46.87048277717644,-3.6885658028140367,3.6885658028140367
strict_base,pres_2002,C,권영길,17.46922994565885,3.9203633463985774,13.54886659926027,13.54886659926027
strict_base,pres_2007,A,이명박,41.48490285359026,54.1403354410904,-12.655432587500137,12.655432587500137
strict_base,pres_2007,B,정동영,37.789364228535554,29.088758938680854,8.700605289854696,8.700605289854696
strict_base,pres_2007,C,이회창,20.72573291787418,16.77090562022874,3.9548272976454415,3.9548272976454415
strict_base,pres_2012,A,박근혜,50.0294606816684,51.77328232773332,-1.7438216460649136,1.7438216460649136
strict_base,pres_2012,B,문재인,49.9705393183316,48.22671767226667,1.7438216460649247,1.7438216460649247
strict_base,pres_2017,A,문재인,36.62783255629704,47.47587104277205,-10.848038486475003,10.848038486475003
strict_base,pres_2017,B,홍준표,38.26370296165914,27.773130397522998,10.490572564136148,10.490572564136148
strict_base,pres_2017,C,안철수,25.10846448204381,24.75099855970494,0.3574659223388732,0.3574659223388732
strict_base,pres_2022,A,윤석열,48.87882391735513,49.1659023923536,-0.28707847499847,0.28707847499847
strict_base,pres_2022,B,이재명,47.37819080946439,48.4249412482297,-1.0467504387653093,1.0467504387653093
strict_base,pres_2022,C,심상정,3.742985273180472,2.4091563594166776,1.3338289137637946,1.3338289137637946
structural,pres_2002,A,노무현,40.60237378263881,49.20915387642496,-8.60678009378616,8.60678009378616
structural,pres_2002,B,이회창,45.31788702175662,46.87048277717644,-1.5525957554198222,1.5525957554198222
structural,pres_2002,C,권영길,14.079739195604564,3.9203633463985774,10.159375849205986,10.159375849205986
structural,pres_2007,A,이명박,45.8082987638084,54.1403354410904,-8.332036677282012,8.332036677282012
structural,pres_2007,B,정동영,39.20340161969252,29.088758938680854,10.11464268101166,10.11464268101166
structural,pres_2007,C,이회창,14.98829961649909,16.77090562022874,-1.7826060037296476,1.7826060037296476
structural,pres_2012,A,박근혜,52.21258153241064,51.77328232773332,0.4392992046773236,0.4392992046773236
structural,pres_2012,B,문재인,47.78741846758936,48.22671767226667,-0.4392992046773181,0.4392992046773181
structural,pres_2017,A,문재인,37.71834730643637,47.47587104277205,-9.757523736335685,9.757523736335685
structural,pres_2017,B,홍준표,39.76502642596185,27.773130397522998,11.99189602843886,11.99189602843886
structural,pres_2017,C,안철수,22.516626267601776,24.75099855970494,-2.234372292103162,2.234372292103162
structural,pres_2022,A,윤석열,48.414652146432886,49.1659023923536,-0.7512502459207149,0.7512502459207149
structural,pres_2022,B,이재명,46.400247497023145,48.4249412482297,-2.024693751206557,2.024693751206557
structural,pres_2022,C,심상정,5.185100356543973,2.4091563594166776,2.775943997127296,2.775943997127296
structural_mega,pres_2002,A,노무현,40.60237378263881,49.20915387642496,-8.60678009378616,8.60678009378616
structural_mega,pres_2002,B,이회창,45.31788702175662,46.87048277717644,-1.5525957554198222,1.5525957554198222
structural_mega,pres_2002,C,권영길,14.079739195604564,3.9203633463985774,10.159375849205986,10.159375849205986
structural_mega,pres_2007,A,이명박,45.8082987638084,54.1403354410904,-8.332036677282012,8.332036677282012
structural_mega,pres_2007,B,정동영,39.20340161969252,29.088758938680854,10.114642681011665,10.114642681011665
structural_mega,pres_2007,C,이회창,14.988299616499088,16.77090562022874,-1.7826060037296505,1.7826060037296505
structural_mega,pres_2012,A,박근혜,52.21258153241064,51.77328232773332,0.4392992046773236,0.4392992046773236
structural_mega,pres_2012,B,문재인,47.78741846758936,48.22671767226667,-0.4392992046773181,0.4392992046773181
structural_mega,pres_2017,A,문재인,39.120260127201824,47.47587104277205,-8.355610915570228,8.355610915570228
structural_mega,pres_2017,B,홍준표,37.49353668458436,27.773130397522998,9.720406287061362,9.720406287061362
structural_mega,pres_2017,C,안철수,23.386203188213823,24.75099855970494,-1.3647953714911176,1.3647953714911176
structural_mega,pres_2022,A,윤석열,48.414652146432886,49.1659023923536,-0.7512502459207149,0.7512502459207149
structural_mega,pres_2022,B,이재명,46.400247497023145,48.4249412482297,-2.024693751206557,2.024693751206557
structural_mega,pres_2022,C,심상정,5.185100356543973,2.4091563594166776,2.775943997127296,2.775943997127296
structural_mega_shock,pres_2002,A,노무현,40.60237378263881,49.20915387642496,-8.60678009378616,8.60678009378616
structural_mega_shock,pres_2002,B,이회창,45.31788702175662,46.87048277717644,-1.5525957554198222,1.5525957554198222
structural_mega_shock,pres_2002,C,권영길,14.079739195604564,3.9203633463985774,10.159375849205986,10.159375849205986
structural_mega_shock,pres_2007,A,이명박,46.075844678560806,54.1403354410904,-8.064490762529598,8.064490762529598
structural_mega_shock,pres_2007,B,정동영,38.83502661171823,29.088758938680854,9.746267673037368,9.746267673037368
structural_mega_shock,pres_2007,C,이회창,15.089128709720972,16.77090562022874,-1.6817769105077651,1.6817769105077651
structural_mega_shock,pres_2012,A,박근혜,52.21258153241064,51.77328232773332,0.4392992046773236,0.4392992046773236
structural_mega_shock,pres_2012,B,문재인,47.78741846758936,48.22671767226667,-0.4392992046773181,0.4392992046773181
structural_mega_shock,pres_2017,A,문재인,40.49170590898583,47.47587104277205,-6.9841651337862185,6.9841651337862185
structural_mega_shock,pres_2017,B,홍준표,35.26956655344928,27.773130397522998,7.4964361559262835,7.4964361559262835
