election_id,dominant_slot,runner_up_slot,contest_regime,dominance_activation,regime_base_activation,regime_rejection_activation,regime_certainty,regime_reliability,structural_score_gap,directional_advantage,cumulative_rejection_advantage,dominant_cumulative_rejection,runner_cumulative_rejection
pres_2002,B,A,balanced_two_bloc,0.0,0.0,0.0,1.0,0.3125,0.11049139536673852,0.12956297009238535,0.0,-0.0,-0.0
pres_2007,A,B,cumulative_rejection_landslide,0.6837328178902612,0.3869357232058956,0.6837328178902612,1.0,0.6160807169617687,0.05739842033308898,0.1160529534465139,0.0546986254312209,-0.0,0.0546986254312209
pres_2012,A,B,asymmetric_two_bloc,0.05395817712469072,0.3397760862400828,0.0,0.15880510521439212,0.7461121746062654,0.019764153156431763,0.05313377764756215,0.0,-0.0,-0.0
pres_2017,A,B,rupture_landslide,1.0,1.0,1.0,1.0,0.8082271806109083,0.027493489509007013,0.16528445697399957,0.10167156077441027,0.0,0.10167156077441027
pres_2022,A,B,balanced_two_bloc,0.0,0.0,-0.0,0.0,0.8417889022571992,0.005020056384941685,-0.013882737736764895,-0.0,0.0,-0.0
