variant,election_id,regional_weighted_mae_pp,rows,national_candidate_mae_pp
fully_nested_postprocess,pres_2002,6.86945365324855,48,6.77291723280399
fully_nested_postprocess,pres_2007,4.513725600498227,48,2.353447369053282
fully_nested_postprocess,pres_2012,2.5591939260257393,34,1.0323421899684133
fully_nested_postprocess,pres_2017,4.540267223488155,51,3.1101270410448714
fully_nested_postprocess,pres_2022,2.220636011542691,51,1.8506293314181894
