election_id,region_id,beneficiary_slot,burdened_slot,projected_margin,government_rejection_strength,dominance_activation,regime_certainty,veto_rate,base_runner_core_floor,rupture_floor_activation,theoretical_floor,effective_runner_floor,runner_flexible_mass,transfer
pres_2007,sido_11,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.224727422604459,-0.0,0.01,0.224727422604459,0.11575376295856321,0.01448794749274977
pres_2007,sido_26,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1230144019232013,-0.0,0.01,0.1230144019232013,0.0676999944271406,0.008473452088732335
pres_2007,sido_27,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.0533297784427378,-0.0,0.01,0.0533297784427378,0.03654824337376621,0.004574443347823732
pres_2007,sido_28,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1882964963574757,-0.0,0.01,0.1882964963574757,0.1253482410577939,0.015688809489536448
pres_2007,sido_29,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.5063986688693,-0.0,0.01,0.5063986688693,0.24746182449968457,0.03097276346078616
pres_2007,sido_30,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1749885957265136,-0.0,0.01,0.1749885957265136,0.1550161062926278,0.01940209243393728
pres_2007,sido_31,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.0922216716368157,-0.0,0.01,0.0922216716368157,0.0762003677779345,0.00953737398316921
pres_2007,sido_41,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1969781637048186,-0.0,0.01,0.1969781637048186,0.12484403173333561,0.015625701750907495
pres_2007,sido_42,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1620964538589391,-0.0,0.01,0.1620964538589391,0.0926504884460915,0.011596300435305126
pres_2007,sido_43,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1871115693451475,-0.0,0.01,0.1871115693451475,0.1250937284019758,0.01565695423144818
pres_2007,sido_44,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.1339414116449834,-0.0,0.01,0.1339414116449834,0.1803984259604589,0.0225789888491611
pres_2007,sido_45,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.5050615589935803,-0.0,0.01,0.5050615589935803,0.2489963619554737,0.03116482890658155
pres_2007,sido_46,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.5115021109033597,-0.0,0.01,0.5115021109033597,0.2436089090943725,0.03049052569451889
pres_2007,sido_47,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.0689035077128128,-0.0,0.01,0.0689035077128128,0.036898712665945896,0.004618308709719035
pres_2007,sido_48,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.0994668855013218,-0.0,0.01,0.0994668855013218,0.0644903902204684,0.008071732299843731
pres_2007,sido_50,A,B,0.15505601120067025,0.1830565695612803,0.6837328178902612,1.0,0.1251617841394588,0.0,-0.0,0.01,0.0,0.2696919174747738,0.03375512155913438
pres_2017,sido_11,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2981507946412702,0.8660254037844386,0.01,0.03994463232341294,0.27898198073601094,0.03510812475558411
pres_2017,sido_26,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.3539560494922693,0.8660254037844386,0.01,0.047421118808782046,0.34186982856956366,0.04302216422697125
pres_2017,sido_27,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.4618834178563183,0.8660254037844386,0.01,0.06188064440596367,0.4355892243398713,0.05481615977478911
pres_2017,sido_28,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2930148075897038,0.8660254037844386,0.01,0.03925654053201098,0.2833909071619301,0.03566296037109948
pres_2017,sido_29,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.0341806016229801,0.8660254037844386,0.01,0.01,0.0451698588927084,0.005684342182292916
pres_2017,sido_30,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2396170369219419,0.8660254037844386,0.01,0.032102595767986436,0.23660045087585338,0.02977467621622881
pres_2017,sido_31,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.3553353097157836,0.8660254037844386,0.01,0.04760590464030356,0.3392453351611066,0.042691888265200414
pres_2017,sido_36,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.1724331995485346,0.8660254037844386,0.01,0.023101668283672248,0.20784226494522606,0.026155639686582355
pres_2017,sido_41,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2904867750077805,0.8660254037844386,0.01,0.038917848387628025,0.2814763709804492,0.035422028053782126
pres_2017,sido_42,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.3376440484133232,0.8660254037844386,0.01,0.04523572505076244,0.32486433012568816,0.040882129378400085
pres_2017,sido_43,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2911638514975106,0.8660254037844386,0.01,0.03900855943694667,0.28230952750669114,0.03552687555392196
pres_2017,sido_44,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2550776099850012,0.8660254037844386,0.01,0.03417391980137099,0.2518736676707937,0.03169671433224335
pres_2017,sido_45,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.0682483484546126,0.8660254037844386,0.01,0.01,0.08357128258621431,0.010516919434296142
pres_2017,sido_46,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.0438553923470368,0.8660254037844386,0.01,0.01,0.054060640351520896,0.006803191019078497
pres_2017,sido_47,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.4863134552896404,0.8660254037844386,0.01,0.06515364880662404,0.4571941982536089,0.057535009635642266
pres_2017,sido_48,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.3752628188705947,0.8660254037844386,0.01,0.05027568463290128,0.359771080555815,0.04527492401581641
pres_2017,sido_50,A,B,0.14222159439442078,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2397495310485979,0.8660254037844386,0.01,0.032120346615106106,0.2532836546023457,0.031874152304997266
