election_id,issue_name,issue_evidence_count,issue_speaker_count,issue_committee_count,issue_directional_count,issue_confidence_quality,issue_raw_strength,negative_share,neutral_share,positive_share,issue_character,character_score,character_intensity,character_multiplier,informational_score,accountability_score,performance_score,polarized_score,mixed_score,directional_share,directional_balance,polarization,issue_available_date,issue_percentile,attention_multiplier,character_multiplier_raw,salience_multiplier,character_gain,slot,link_evidence_count,link_consistency,link_reliability,target_signed_evidence,target_absolute_evidence,target_directional_balance,target_negative_mass,target_positive_mass,target_attribution_confidence,same_bloc_target_evidence_count,cross_bloc_target_evidence_count,speaker_bloc_known_count,target_source_types,link_available_date,responsibility_available_date,link_multiplier_raw,link_multiplier,available_date,source_model,link_gain
pres_2002,education,110,74,24,0,0.10861132122727277,0.7938514245913654,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0001998849543166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.8947368421052632,1.017504389282536,0.9984794415028182,1.0001998849543166,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,education,110,74,24,0,0.10861132122727277,0.7938514245913654,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0001998849543166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.8947368421052632,1.017504389282536,0.9984794415028182,1.0001998849543166,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,endorsement_event,66,58,20,1,0.12910219250000016,0.733153151109716,0.0,0.9784636449477672,0.021536355052232923,informational_context,-0.3284636449477671,0.3284636449477671,1.0000239257153045,0.9784636449477672,0.0,0.021536355052232923,0.0,0.021072540463297085,0.021536355052232923,0.021536355052232923,0.0,2002-10-18,0.7368421052631579,1.0106967576131578,0.9983037849312281,1.0000239257153045,0.04,A,1,1.0,0.369743183566618,0.50671645,0.50671645,1.0,0.0,0.50671645,0.369743183566618,0.0,0.0,0.0,government,2001-06-19,2002-11-25,1.0036974318356662,1.002461920296284,2002-11-25,stance_nli_ambiguity_v14,0.01
pres_2002,endorsement_event,66,58,20,1,0.12910219250000016,0.733153151109716,0.0,0.9784636449477672,0.021536355052232923,informational_context,-0.3284636449477671,0.3284636449477671,1.0000239257153045,0.9784636449477672,0.0,0.021536355052232923,0.0,0.021072540463297085,0.021536355052232923,0.021536355052232923,0.0,2002-10-18,0.7368421052631579,1.0106967576131578,0.9983037849312281,1.0000239257153045,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987690398518579,2002-10-18,stance_nli_ambiguity_v14,0.01
pres_2002,endorsement_event,66,58,20,1,0.12910219250000016,0.733153151109716,0.0,0.9784636449477672,0.021536355052232923,informational_context,-0.3284636449477671,0.3284636449477671,1.0000239257153045,0.9784636449477672,0.0,0.021536355052232923,0.0,0.021072540463297085,0.021536355052232923,0.021536355052232923,0.0,2002-10-18,0.7368421052631579,1.0106967576131578,0.9983037849312281,1.0000239257153045,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987690398518579,2002-10-18,stance_nli_ambiguity_v14,0.01
pres_2002,external_shock,17,17,8,1,0.17862647323529407,0.530131766486179,0.0792943347013002,0.9207056652986998,0.0,informational_context,-0.24691736488830973,0.24691736488830973,0.9999557844514917,0.9207056652986998,0.0792943347013002,0.0,0.0,0.07300674318557838,0.0792943347013002,-0.0792943347013002,0.0,2002-10-01,0.3684210526315789,0.9937967027724458,0.9982357608771779,0.9999557844514917,0.04,A,1,1.0,0.3782550352694747,-0.518381561,0.518381561,-1.0,0.518381561,0.0,0.3782550352694747,0.0,0.0,0.0,government,1997-11-18,2002-11-25,1.0037825503526947,1.0025185247528992,2002-11-25,stance_nli_ambiguity_v14,0.01
pres_2002,external_shock,17,17,8,1,0.17862647323529407,0.530131766486179,0.0792943347013002,0.9207056652986998,0.0,informational_context,-0.24691736488830973,0.24691736488830973,0.9999557844514917,0.9207056652986998,0.0792943347013002,0.0,0.0,0.07300674318557838,0.0792943347013002,-0.0792943347013002,0.0,2002-10-01,0.3684210526315789,0.9937967027724458,0.9982357608771779,0.9999557844514917,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987407376235505,2002-10-01,stance_nli_ambiguity_v14,0.01
pres_2002,external_shock,17,17,8,1,0.17862647323529407,0.530131766486179,0.0792943347013002,0.9207056652986998,0.0,informational_context,-0.24691736488830973,0.24691736488830973,0.9999557844514917,0.9207056652986998,0.0792943347013002,0.0,0.0,0.07300674318557838,0.0792943347013002,-0.0792943347013002,0.0,2002-10-01,0.3684210526315789,0.9937967027724458,0.9982357608771779,0.9999557844514917,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987407376235505,2002-10-01,stance_nli_ambiguity_v14,0.01
pres_2002,family_legal_risk,36,34,11,0,0.09589194083333333,0.6427765537692125,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0003782631080278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-10,0.5789473684210527,1.0034607113921052,0.9986575128283334,1.0003782631080278,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-10,stance_nli_ambiguity_v14,0.01
pres_2002,family_legal_risk,36,34,11,0,0.09589194083333333,0.6427765537692125,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0003782631080278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-10,0.5789473684210527,1.0034607113921052,0.9986575128283334,1.0003782631080278,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-10,stance_nli_ambiguity_v14,0.01
