election_id,issue_name,weighted_total,national_signal,local_signal,cross_region_signal,base_mobilization_signal,matched_rows,unique_speakers,avg_seniority_weight,avg_mapping_confidence,district_rows,proportional_rows,government_rows,district_speaker_share,proportional_speaker_share,government_speaker_share,national_share,local_share,cross_region_share,base_mobilization_share,source,notes
pres_2012,education,1544.472575,679.102570976228,865.370004023772,0.0,0.0,8552,905,1.0025958840037419,0.4824602432179607,7871,0,681,0.9203695042095417,0.0,0.07963049579045837,0.43969869194746175,0.5603013080525383,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,endorsement_event,494.58133,220.96899831531644,273.61233168468357,0.0,0.0,1738,520,1.0026179516685845,0.48486766398158804,1595,0,143,0.9177215189873418,0.0,0.08227848101265822,0.4467799023374304,0.5532200976625696,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,external_shock,578.9235360000002,259.85205970195324,319.07147629804695,0.0,0.0,1142,427,1.0035901926444832,0.492600700525394,1033,0,109,0.9045534150612959,0.0,0.09544658493870403,0.44885385295849006,0.5511461470415099,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,family_legal_risk,730.45416,319.4616165510134,410.99254344898657,0.0,0.0,2690,630,1.004814126394052,0.4941449814126394,2468,0,222,0.9174721189591079,0.0,0.08252788104089219,0.4373465633367238,0.5626534366632762,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,foreign_policy,725.57785,336.74658362315046,388.8312663768495,0.0,0.0,3094,531,1.0058338720103426,0.5097931480284421,2699,0,395,0.872333548804137,0.0,0.12766645119586295,0.4641081361884882,0.5358918638115118,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,gaffe_event,182.48752500000003,74.54626000000002,107.94126500000002,0.0,0.0,288,150,1.0097222222222222,0.49878472222222225,284,0,4,0.9861111111111112,0.0,0.013888888888888888,0.4085005810671168,0.5914994189328832,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,gender_generation,347.83350000000013,156.38821250000007,191.44528750000003,0.0,0.0,1121,377,1.0054861730597682,0.5057091882247993,1008,0,113,0.8991971454058876,0.0,0.1008028545941124,0.44960652869835716,0.5503934713016427,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,housing,380.9472369731482,172.9034197694192,208.04381720372902,0.0,0.0,972,309,1.002417695473251,0.4926954732510288,851,0,121,0.8755144032921811,0.0,0.12448559670781893,0.4538776055792908,0.5461223944207092,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,inflation_livelihood,652.6776350000001,293.70042001339317,358.977214986607,0.0,0.0,1485,410,1.004006734006734,0.4950841750841751,1328,0,157,0.8942760942760942,0.0,0.10572390572390572,0.4499930812144239,0.5500069187855762,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,jobs_labor,1433.8995625,627.4260972440364,806.4734652559636,0.0,0.0,4928,686,1.0041193181818182,0.4889204545454546,4547,0,381,0.9226866883116883,0.0,0.0773133116883117,0.43756627985165203,0.5624337201483479,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
