election_id,dominant_slot,runner_up_slot,contest_regime,dominance_activation,regime_base_activation,regime_rejection_activation,regime_certainty,regime_reliability,structural_score_gap,directional_advantage,cumulative_rejection_advantage,dominant_cumulative_rejection,runner_cumulative_rejection
pres_2002,B,A,balanced_two_bloc,0.0,0.0,0.0,1.0,0.3125,0.11142024086978813,0.13020761809058426,0.0,-0.0,-0.0
pres_2007,A,B,rupture_landslide,0.7050493524084417,0.3869357232058956,0.7050493524084417,1.0,0.6160807169617687,0.056570534524064825,0.1170356208726823,0.056403948192675336,-0.0,0.056403948192675336
pres_2012,A,B,rupture_landslide,0.046689022299375736,0.23844774519098544,0.0,0.1958040000000001,0.7461121746062654,0.011744510718415702,0.04325259160274782,-0.00432421519621691,0.00432421519621691,-0.0
pres_2017,A,B,rupture_landslide,1.0,1.0,1.0,1.0,0.8082271806109083,0.026203695172363733,0.164566770658217,0.10167156077441027,0.0,0.10167156077441027
pres_2022,A,B,balanced_two_bloc,0.0,0.0,-0.0,0.5753269999999999,0.8417889022571992,0.004318241419719315,-0.014350614380246467,-0.0,0.0,-0.0
