election_id,slot,candidate_name,nominal_level,point_share,lower_share,upper_share,width_pp,official_actual_share,covered,training_elections,forecast_region_weight_source,target_outcome_used_to_construct_bounds
pres_2007,A,이명박,0.5,0.5420976470213855,0.5072566777004017,0.5645062272883149,5.724954958791317,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.8,0.5420976470213855,0.48128715869959493,0.5886524947774385,10.73653360778436,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.9,0.5420976470213855,0.4657327988649521,0.6025130333526525,13.678023448770038,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.95,0.5420976470213855,0.4526276605513603,0.6134865720338912,16.085891148253097,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.5,0.31083586127046503,0.28728042847320556,0.33712970619787874,4.9849277724673176,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.8,0.31083586127046503,0.2670034976510412,0.36065074011098136,9.364724245994015,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.9,0.31083586127046503,0.25575652972723084,0.3750597752607184,11.930324553348754,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.95,0.31083586127046503,0.24665458760048162,0.3873543886917896,14.0699801091308,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.5,0.14706649170814962,0.13566348365475162,0.16636632247633487,3.070283882158326,0.16770905620228738,False,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.8,0.14706649170814962,0.12380412322435567,0.18166558125952798,5.78614580351723,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.9,0.14706649170814962,0.11742470290535145,0.190849589688639,7.342488678328754,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.95,0.14706649170814962,0.11253448405353218,0.19900144508652629,8.64669610329941,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.5,0.5194302168040382,0.48938959382319114,0.5459567155691996,5.656712174600842,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.8,0.5194302168040382,0.4641512148799773,0.5706730511516691,10.652183627169181,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.9,0.5194302168040382,0.44869566123947635,0.5854017739384799,13.670611269900357,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.95,0.5194302168040382,0.4357357839856695,0.5983489383728356,16.26131543871662,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.5,0.48056978319596183,0.4540432844308004,0.5106104061768088,5.656712174600837,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.8,0.48056978319596183,0.42932694884833095,0.5358487851200224,10.652183627169148,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.9,0.48056978319596183,0.4145982260615202,0.5513043387605235,13.670611269900334,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
