variant,election_id,candidate_key,candidate_name,pred_pct,actual_pct,error_pp,abs_error_pp
strict_base,pres_2002,A,노무현,39.35652915723745,49.20915387642496,-9.852624719187514,9.852624719187514
strict_base,pres_2002,B,이회창,43.17421139042354,46.87048277717644,-3.696271386752908,3.696271386752908
strict_base,pres_2002,C,권영길,17.46925945233902,3.9203633463985774,13.54889610594044,13.54889610594044
strict_base,pres_2007,A,이명박,41.51881443134705,54.1403354410904,-12.621521009743352,12.621521009743352
strict_base,pres_2007,B,정동영,37.88823142386992,29.088758938680854,8.799472485189058,8.799472485189058
strict_base,pres_2007,C,이회창,20.59295414478304,16.77090562022874,3.822048524554303,3.822048524554303
strict_base,pres_2012,A,박근혜,50.0296508119801,51.77328232773332,-1.743631515753219,1.743631515753219
strict_base,pres_2012,B,문재인,49.970349188019895,48.22671767226667,1.7436315157532245,1.7436315157532245
strict_base,pres_2017,A,문재인,36.55799033649255,47.47587104277205,-10.917880706279496,10.917880706279496
strict_base,pres_2017,B,홍준표,38.26985573304591,27.773130397522998,10.496725335522916,10.496725335522916
strict_base,pres_2017,C,안철수,25.172153930461544,24.75099855970494,0.421155370756604,0.421155370756604
strict_base,pres_2022,A,윤석열,48.84050029818853,49.1659023923536,-0.325402094165067,0.325402094165067
strict_base,pres_2022,B,이재명,47.42886370896755,48.4249412482297,-0.9960775392621524,0.9960775392621524
strict_base,pres_2022,C,심상정,3.7306359928439177,2.4091563594166776,1.3214796334272405,1.3214796334272405
structural,pres_2002,A,노무현,40.469475429048686,49.20915387642496,-8.739678447376281,8.739678447376281
structural,pres_2002,B,이회창,45.390623175840375,46.87048277717644,-1.4798596013360643,1.4798596013360643
structural,pres_2002,C,권영길,14.139901395110948,3.9203633463985774,10.219538048712373,10.219538048712373
structural,pres_2007,A,이명박,46.3137042183624,54.1403354410904,-7.826631222727998,7.826631222727998
structural,pres_2007,B,정동영,38.97085622198711,29.088758938680854,9.882097283306246,9.882097283306246
structural,pres_2007,C,이회창,14.71543955965049,16.77090562022874,-2.055466060578248,2.055466060578248
structural,pres_2012,A,박근혜,51.96074903685295,51.77328232773332,0.1874667091196324,0.1874667091196324
structural,pres_2012,B,문재인,48.03925096314705,48.22671767226667,-0.1874667091196269,0.1874667091196269
structural,pres_2017,A,문재인,37.35103026365168,47.47587104277205,-10.124840779120367,10.124840779120367
structural,pres_2017,B,홍준표,39.93922179187807,27.773130397522998,12.166091394355078,12.166091394355078
structural,pres_2017,C,안철수,22.709747944470244,24.75099855970494,-2.0412506152346968,2.0412506152346968
structural,pres_2022,A,윤석열,48.2940000606783,49.1659023923536,-0.8719023316753005,0.8719023316753005
structural,pres_2022,B,이재명,46.51042445875548,48.4249412482297,-1.9145167894742243,1.9145167894742243
structural,pres_2022,C,심상정,5.195575480566222,2.4091563594166776,2.786419121149545,2.786419121149545
structural_mega,pres_2002,A,노무현,40.469475429048686,49.20915387642496,-8.739678447376281,8.739678447376281
structural_mega,pres_2002,B,이회창,45.390623175840375,46.87048277717644,-1.47985960133607,1.47985960133607
structural_mega,pres_2002,C,권영길,14.139901395110948,3.9203633463985774,10.219538048712373,10.219538048712373
structural_mega,pres_2007,A,이명박,46.3137042183624,54.1403354410904,-7.826631222727998,7.826631222727998
structural_mega,pres_2007,B,정동영,38.97085622198711,29.088758938680854,9.882097283306246,9.882097283306246
structural_mega,pres_2007,C,이회창,14.71543955965049,16.77090562022874,-2.055466060578248,2.055466060578248
structural_mega,pres_2012,A,박근혜,51.96074903685295,51.77328232773332,0.1874667091196324,0.1874667091196324
structural_mega,pres_2012,B,문재인,48.03925096314705,48.22671767226667,-0.1874667091196269,0.1874667091196269
structural_mega,pres_2017,A,문재인,38.743735267421215,47.47587104277205,-8.732135775350836,8.732135775350836
structural_mega,pres_2017,B,홍준표,37.66831132112471,27.773130397522998,9.89518092360171,9.89518092360171
structural_mega,pres_2017,C,안철수,23.58795341145408,24.75099855970494,-1.1630451482508604,1.1630451482508604
structural_mega,pres_2022,A,윤석열,48.2940000606783,49.1659023923536,-0.8719023316753005,0.8719023316753005
structural_mega,pres_2022,B,이재명,46.510424458755466,48.4249412482297,-1.9145167894742356,1.9145167894742356
structural_mega,pres_2022,C,심상정,5.195575480566224,2.4091563594166776,2.7864191211495464,2.7864191211495464
structural_mega_shock,pres_2002,A,노무현,40.469475429048686,49.20915387642496,-8.739678447376281,8.739678447376281
structural_mega_shock,pres_2002,B,이회창,45.390623175840375,46.87048277717644,-1.4798596013360643,1.4798596013360643
structural_mega_shock,pres_2002,C,권영길,14.139901395110948,3.9203633463985774,10.219538048712373,10.219538048712373
structural_mega_shock,pres_2007,A,이명박,46.58332339176206,54.1403354410904,-7.557012049328349,7.557012049328349
structural_mega_shock,pres_2007,B,정동영,38.603678645885736,29.088758938680854,9.514919707204877,9.514919707204877
structural_mega_shock,pres_2007,C,이회창,14.812997962352206,16.77090562022874,-1.9579076578765315,1.9579076578765315
structural_mega_shock,pres_2012,A,박근혜,51.96074903685295,51.77328232773332,0.1874667091196324,0.1874667091196324
structural_mega_shock,pres_2012,B,문재인,48.03925096314705,48.22671767226667,-0.1874667091196269,0.1874667091196269
structural_mega_shock,pres_2017,A,문재인,40.10630634272615,47.47587104277205,-7.3695647000459,7.3695647000459
structural_mega_shock,pres_2017,B,홍준표,35.44473333223867,27.773130397522998,7.6716029347156764,7.6716029347156764
structural_mega_shock,pres_2017,C,안철수,24.44896032503518,24.75099855970494,-0.3020382346697603,0.3020382346697603
structural_mega_shock,pres_2022,A,윤석열,48.2940000606783,49.1659023923536,-0.8719023316753005,0.8719023316753005
