nominal_level,elections,candidates,equal_election_coverage,candidate_weighted_coverage,equal_election_mean_width_pp
0.5,4,11,0.8333333333333333,0.8181818181818182,4.497223333570881
0.8,4,11,0.9166666666666666,0.9090909090909091,8.50702905901398
0.9,4,11,0.9166666666666666,0.9090909090909091,10.903765963911843
0.95,4,11,0.9166666666666666,0.9090909090909091,12.952133967565373
