election_id,region_id,beneficiary_slot,burdened_slot,projected_margin,government_rejection_strength,dominance_activation,regime_certainty,veto_rate,base_runner_core_floor,rupture_floor_activation,theoretical_floor,effective_runner_floor,runner_flexible_mass,transfer
pres_2007,sido_11,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.224727422604459,-0.0,0.01,0.224727422604459,0.10179656528810421,0.012416679501141564
pres_2007,sido_26,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1225721438335026,-0.0,0.01,0.1225721438335026,0.0687617322556463,0.008387241641653316
pres_2007,sido_27,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.0526139855863292,-0.0,0.01,0.0526139855863292,0.036646584117075796,0.004469982739648771
pres_2007,sido_28,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1882964963574757,-0.0,0.01,0.1882964963574757,0.1290337594800668,0.01573894788843729
pres_2007,sido_29,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.5062306164382064,-0.0,0.01,0.5062306164382064,0.2558633319131257,0.031209039120996204
pres_2007,sido_30,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1749885957265136,-0.0,0.01,0.1749885957265136,0.1646418889501285,0.020082264679269886
pres_2007,sido_31,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.0922216716368157,-0.0,0.01,0.0922216716368157,0.07825129715136199,0.009544735370266916
pres_2007,sido_41,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1969781637048186,-0.0,0.01,0.1969781637048186,0.1285713955905671,0.015682550855663436
pres_2007,sido_42,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1620964538589391,-0.0,0.01,0.1620964538589391,0.09540366894839872,0.011636903241407384
pres_2007,sido_43,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1871115693451475,-0.0,0.01,0.1871115693451475,0.13231585380908711,0.016139282745125442
pres_2007,sido_44,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.1339414116449834,-0.0,0.01,0.1339414116449834,0.19022460553425902,0.023202727454164792
pres_2007,sido_45,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.5050615589935803,-0.0,0.01,0.5050615589935803,0.2627374608503559,0.032047513932219364
pres_2007,sido_46,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.5113255323356912,-0.0,0.01,0.5113255323356912,0.2519045418916662,0.030726164018386782
pres_2007,sido_47,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.0681852853206321,-0.0,0.01,0.0681852853206321,0.0371841574838455,0.004535553480514515
pres_2007,sido_48,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.0989727657187274,-0.0,0.01,0.0989727657187274,0.06534465919448229,0.007970442696498568
pres_2007,sido_50,A,B,0.15281579613586943,0.1830565695612803,0.6663264100559133,1.0,0.12197542683291848,0.0,-0.0,0.01,0.0,0.2757515755475905,0.03363491612726712
pres_2017,sido_11,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2948680665616536,0.8660254037844386,0.01,0.039504830154460824,0.26855708476384915,0.03379621727184962
pres_2017,sido_26,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.3502032709808542,0.8660254037844386,0.01,0.04691834182302877,0.3266877926261908,0.041111600646708824
pres_2017,sido_27,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.4583712221839783,0.8660254037844386,0.01,0.06141009940893188,0.4186832739093521,0.052688652416570066
pres_2017,sido_28,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2895244598166561,0.8660254037844386,0.01,0.03878892259846503,0.2708641587142272,0.03408654799448821
pres_2017,sido_29,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.0341806016229801,0.8660254037844386,0.01,0.01,0.040264263991188695,0.0050670039680163394
pres_2017,sido_30,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2370651514868372,0.8660254037844386,0.01,0.03176070794722991,0.2250045772003118,0.02831540856540466
pres_2017,sido_31,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.3519738118006065,0.8660254037844386,0.01,0.04715554931443826,0.32532992525001514,0.04094072159165823
pres_2017,sido_36,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.1724331995485346,0.8660254037844386,0.01,0.023101668283672248,0.18505680362349416,0.023288232922222676
pres_2017,sido_41,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2872097825350169,0.8660254037844386,0.01,0.03847881464428809,0.2693707276515896,0.033898609103515324
pres_2017,sido_42,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.334355348728425,0.8660254037844386,0.01,0.04479512283840396,0.31128655605567035,0.039173452048431624
pres_2017,sido_43,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.287949389782443,0.8660254037844386,0.01,0.0385779032266201,0.2700434918301765,0.03398327223713637
pres_2017,sido_44,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2529744424125529,0.8660254037844386,0.01,0.03389214877507857,0.23966457497787025,0.03016027693121547
pres_2017,sido_45,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.0682483484546126,0.8660254037844386,0.01,0.01,0.0807581239697898,0.010162901144648486
pres_2017,sido_46,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.0438553923470368,0.8660254037844386,0.01,0.01,0.050005813992651596,0.006292916666255254
pres_2017,sido_47,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.4827526868315372,0.8660254037844386,0.01,0.06467659629023256,0.4398535618920998,0.05535279979142598
pres_2017,sido_48,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.4141831022069858,0.8660254037844386,0.01,0.05549001387748952,0.39433868744738104,0.04962503957542838
pres_2017,sido_50,A,B,0.1590179237253735,0.1258437002381364,1.0,1.0,0.1258437002381364,0.2371254311983535,0.8660254037844386,0.01,0.0317687838972403,0.23485893475612518,0.02955551738369785
