election_id,election_date,region_id,region_name,district_name,party_name,bloc,candidate_name,candidate_votes,district_valid_votes,candidate_vote_share,candidate_won,available_date,source_type,derivation_version
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구갑,민주자유당,국민의힘,김기배,36319.0,102707.0,0.35361757231736884,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구갑,민주당,더불어민주당,정병원,30555.0,102707.0,0.29749676263545816,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구갑,통일국민당,제3지대,정순주,30082.0,102707.0,0.2928914290165227,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구갑,신정당,신정당,김기선,5751.0,102707.0,0.0559942360306503,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구병,민주당,더불어민주당,김병오,50709.0,114534.0,0.44274189323694274,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구병,민주자유당,국민의힘,이신행,43475.0,114534.0,0.37958160895454623,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구병,통일국민당,제3지대,이홍배,13298.0,114534.0,0.11610526131978277,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구병,무소속,무소속,문순덕,3685.0,114534.0,0.03217385230586551,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구병,민중당,진보정당계,김경은,3367.0,114534.0,0.02939738418286273,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구을,민주당,더불어민주당,이경재,38119.0,123192.0,0.30942756023118384,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구을,민주자유당,국민의힘,유기수,28899.0,123192.0,0.23458503798947983,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구을,민중당,진보정당계,이우재,25134.0,123192.0,0.20402298850574713,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구을,통일국민당,제3지대,나이균,17010.0,123192.0,0.1380771478667446,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,구로구을,무소속,무소속,류지효,14030.0,123192.0,0.1138872654068446,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구갑,민주자유당,국민의힘,백남치,42487.0,121688.0,0.34914699888238776,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구갑,민주당,더불어민주당,고영하,40517.0,121688.0,0.3329580566695155,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구갑,통일국민당,제3지대,박병일,38684.0,121688.0,0.3178949444480968,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구을,민주자유당,국민의힘,김용채,40551.0,123200.0,0.3291477272727273,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구을,민주당,더불어민주당,임채정,40515.0,123200.0,0.3288555194805195,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구을,통일국민당,제3지대,홍성우,29621.0,123200.0,0.2404301948051948,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구을,무소속,무소속,오세철,9181.0,123200.0,0.07452110389610389,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구을,신정당,신정당,전대열,2589.0,123200.0,0.02101461038961039,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,노원구을,무소속,무소속,장성욱,743.0,123200.0,0.006030844155844156,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,민주당,더불어민주당,류인태,48603.0,118890.0,0.40880645975271257,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,민주자유당,국민의힘,신오철,37838.0,118890.0,0.3182605770039532,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,통일국민당,제3지대,한호상,23766.0,118890.0,0.19989906636386576,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,무소속,무소속,조성국,3216.0,118890.0,0.027050214483976785,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,신정당,신정당,윤응순,2670.0,118890.0,0.022457734039868785,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,무소속,무소속,김종윤,1631.0,118890.0,0.013718563377912356,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구갑,무소속,무소속,박영철,1166.0,118890.0,0.00980738497771049,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구병,민주당,더불어민주당,조순형,51866.0,117028.0,0.4431930819974707,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구병,민주자유당,국민의힘,양경자,36270.0,117028.0,0.3099258297159654,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구병,통일국민당,제3지대,송태희,24924.0,117028.0,0.21297467272789417,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구병,신정당,신정당,유양,3968.0,117028.0,0.03390641555866972,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,민주당,더불어민주당,김원길,39749.0,103582.0,0.38374427989419013,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,민주자유당,국민의힘,김규원,32336.0,103582.0,0.3121777915081771,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,통일국민당,제3지대,김충섭,14638.0,103582.0,0.14131798961209477,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,무소속,무소속,이철용,10546.0,103582.0,0.10181305632252707,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,신정당,신정당,조수휘,2423.0,103582.0,0.023392095151667278,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,무소속,무소속,소순관,2401.0,103582.0,0.023179703037207237,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,도봉구을,무소속,무소속,박종애,1489.0,103582.0,0.014375084474136433,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,민주자유당,국민의힘,노승우,35587.0,113327.0,0.3140204893802889,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,민주당,더불어민주당,최훈,34710.0,113327.0,0.3062818216312088,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,통일국민당,제3지대,유종열,25486.0,113327.0,0.22488903791682477,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,무소속,무소속,윤용,12489.0,113327.0,0.11020321723861039,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,신정당,신정당,송차갑,2188.0,113327.0,0.019306961271365164,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,무소속,무소속,문승국,1564.0,113327.0,0.013800771219568152,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,무소속,무소속,곽병기,1002.0,113327.0,0.008841670563943279,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구갑,공명민주당,공명민주당,정재복,301.0,113327.0,0.002656030778190546,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구을,민주자유당,국민의힘,김영구,49700.0,112919.0,0.44013850636296814,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구을,민주당,더불어민주당,고광진,46962.0,112919.0,0.4158910369379821,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구을,통일국민당,제3지대,윤금중,13069.0,112919.0,0.11573782977178332,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동대문구을,신정당,신정당,박상일,3188.0,112919.0,0.028232626927266448,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구갑,민주자유당,국민의힘,서청원,38182.0,103132.0,0.3702245665748749,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구갑,민주당,더불어민주당,박문수,26708.0,103132.0,0.2589690881588644,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구갑,민중당,진보정당계,장기표,22181.0,103132.0,0.215073885893806,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
