election_id,assembly_daesu,source_sheet,source_file,source_row_id,meeting_date,period,committee,agenda,speaker,member_id,issue_name,issue_weight,matched_term_count,text_length
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:1:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,54
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:1:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,gender_generation,1.0,1,35
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:1:7,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,gender_generation,0.35,1,64
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:1:8,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,gender_generation,0.35,1,46
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:19:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,gender_generation,0.35,1,105
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:19:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,jobs_labor,0.35,1,156
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:19:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,gender_generation,0.35,1,167
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:26:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,corruption_integrity,0.75,1,71
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:30:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,corruption_integrity,0.75,1,88
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:47:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,gender_generation,1.0,1,37
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:86:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,family_legal_risk,0.35,1,74
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:86:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,family_legal_risk,0.35,1,61
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:86:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,family_legal_risk,0.35,1,234
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:90:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),신영숙,0,family_legal_risk,0.35,1,68
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:93:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,47
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:95:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,69
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:96:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,9
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:100:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,family_legal_risk,0.35,1,77
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:101:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,42
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:101:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,17
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:102:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,family_legal_risk,0.35,1,99
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:102:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),이옥순,0,regional_dev,0.35,1,99
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:105:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,family_legal_risk,0.35,1,110
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:106:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,66
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:109:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),신영숙,0,family_legal_risk,0.35,1,26
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:110:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,family_legal_risk,0.35,1,10
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:111:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),신영숙,0,family_legal_risk,0.35,1,62
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:114:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,regional_dev,0.35,1,103
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:114:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,103
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:114:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,29
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:114:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,regional_dev,0.35,1,29
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:114:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,gender_generation,0.35,1,55
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:116:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,47
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:117:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,63
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:117:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,75
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:118:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,gender_generation,0.35,1,46
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:118:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,46
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:119:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),신영숙,0,family_legal_risk,0.35,1,147
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:120:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,155
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:129:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,62
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:129:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,regional_dev,0.35,1,107
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:134:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,regional_dev,0.35,1,61
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:134:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,gender_generation,1.0,1,29
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:134:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,27
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:134:5,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,123
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:134:7,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,82
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:135:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,253
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:137:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,117
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:139:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,education,0.35,1,23
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:139:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,welfare_pension,0.35,1,14
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:141:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,77
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:141:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,education,0.35,1,77
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:141:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,welfare_pension,0.35,1,77
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:142:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),한지아,6766,family_legal_risk,0.35,1,18
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:143:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,education,0.35,1,19
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:143:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,welfare_pension,0.35,1,19
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:143:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,welfare_pension,0.35,1,31
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:143:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,31
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:143:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,51
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:144:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),한지아,6766,family_legal_risk,0.35,1,42
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:148:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),한지아,6766,family_legal_risk,0.35,1,17
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:148:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),한지아,6766,family_legal_risk,0.35,1,31
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:149:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),신영숙,0,family_legal_risk,0.35,1,118
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:149:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),신영숙,0,family_legal_risk,0.35,1,56
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:150:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),한지아,6766,family_legal_risk,0.35,1,49
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:151:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,regional_dev,0.35,1,49
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:160:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,regional_dev,0.35,1,121
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:160:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,regional_dev,0.35,1,134
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:160:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,34
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:160:5,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,37
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:161:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,45
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:161:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,77
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:163:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,family_legal_risk,0.35,1,27
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:164:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,105
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:164:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,68
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:164:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,regional_dev,0.35,1,68
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:164:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,education,0.35,1,42
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:164:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,welfare_pension,0.35,1,42
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:164:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),최성지,0,family_legal_risk,0.35,1,59
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:165:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,gender_generation,0.35,1,30
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:168:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김상욱,6843,family_legal_risk,0.35,1,101
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:174:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,37
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:174:3,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),김한규,6659,family_legal_risk,0.35,1,114
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:175:2,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,65
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:175:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,regional_dev,0.35,1,63
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:175:5,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),전진숙,6752,family_legal_risk,0.35,1,14
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:176:1,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,family_legal_risk,0.35,1,90
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:176:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,family_legal_risk,0.35,1,76
pres_2025,22,official_minutes,https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,official_minutes_52776:176:4,2025-03-05,2025-03-03,여성가족위원회,제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),서범수,6708,gender_generation,0.35,1,76
