election_id,issue_name,period,raw_value,salience_score,instrument,available_date
pres_2025,candidate_competence,2023-03-27,62.20000000000008,0.014013756011045658,assembly_speech_forecast_only,2023-03-31
pres_2025,candidate_competence,2023-04-03,43.250000000000064,0.009744291760092038,assembly_speech_forecast_only,2023-04-06
pres_2025,candidate_competence,2023-04-10,52.900000000000006,0.011918451655696372,assembly_speech_forecast_only,2023-04-14
pres_2025,candidate_competence,2023-04-17,5.849999999999999,0.0013180140299777648,assembly_speech_forecast_only,2023-04-21
pres_2025,candidate_competence,2023-04-24,58.050000000000004,0.013078754605163978,assembly_speech_forecast_only,2023-04-28
pres_2025,candidate_competence,2023-05-01,24.5,0.005519887817855598,assembly_speech_forecast_only,2023-05-03
pres_2025,candidate_competence,2023-05-08,10.649999999999997,0.0023994614391902895,assembly_speech_forecast_only,2023-05-11
pres_2025,candidate_competence,2023-05-15,16.799999999999994,0.0037850659322438366,assembly_speech_forecast_only,2023-05-17
pres_2025,candidate_competence,2023-05-22,59.65000000000007,0.013439237074901501,assembly_speech_forecast_only,2023-05-25
pres_2025,candidate_competence,2023-05-29,7.149999999999999,0.0016109060366394903,assembly_speech_forecast_only,2023-06-01
pres_2025,candidate_competence,2023-06-12,37.42500000000003,0.008431910268703914,assembly_speech_forecast_only,2023-06-15
pres_2025,candidate_competence,2023-06-19,35.25000000000002,0.007941879411404488,assembly_speech_forecast_only,2023-06-22
pres_2025,candidate_competence,2023-06-26,24.275000000000002,0.00546919497054876,assembly_speech_forecast_only,2023-06-30
pres_2025,candidate_competence,2023-07-03,8.199999999999998,0.00184747265740473,assembly_speech_forecast_only,2023-07-07
pres_2025,candidate_competence,2023-07-10,30.475000000000037,0.006866064540781614,assembly_speech_forecast_only,2023-07-14
pres_2025,candidate_competence,2023-07-17,43.42500000000001,0.009783719530219566,assembly_speech_forecast_only,2023-07-21
pres_2025,candidate_competence,2023-07-24,24.275000000000013,0.005469194970548763,assembly_speech_forecast_only,2023-07-28
pres_2025,candidate_competence,2023-08-07,2.25,0.0005069284730683712,assembly_speech_forecast_only,2023-08-10
pres_2025,candidate_competence,2023-08-14,21.90000000000001,0.004934103804532148,assembly_speech_forecast_only,2023-08-18
pres_2025,candidate_competence,2023-08-21,53.90000000000006,0.012143753199282329,assembly_speech_forecast_only,2023-08-25
pres_2025,candidate_competence,2023-08-28,60.45000000000009,0.013619478309770259,assembly_speech_forecast_only,2023-09-01
pres_2025,candidate_competence,2023-09-04,63.400000000000084,0.014284117863348789,assembly_speech_forecast_only,2023-09-08
pres_2025,candidate_competence,2023-09-11,40.35000000000004,0.009090917283692799,assembly_speech_forecast_only,2023-09-15
pres_2025,candidate_competence,2023-09-18,51.07500000000005,0.011507276338652037,assembly_speech_forecast_only,2023-09-21
pres_2025,candidate_competence,2023-09-25,29.225000000000016,0.006584437611299181,assembly_speech_forecast_only,2023-09-27
pres_2025,candidate_competence,2023-10-02,73.87500000000001,0.016644151532411524,assembly_speech_forecast_only,2023-10-06
pres_2025,candidate_competence,2023-10-09,294.275,0.0663006117387533,assembly_speech_forecast_only,2023-10-15
pres_2025,candidate_competence,2023-10-16,245.39999999999856,0.05528899879599002,assembly_speech_forecast_only,2023-10-21
pres_2025,candidate_competence,2023-10-23,262.0749999999985,0.05904590203528561,assembly_speech_forecast_only,2023-10-27
pres_2025,candidate_competence,2023-10-30,46.70000000000005,0.010521582085463539,assembly_speech_forecast_only,2023-11-03
pres_2025,candidate_competence,2023-11-06,122.3749999999997,0.027571276396329676,assembly_speech_forecast_only,2023-11-10
pres_2025,candidate_competence,2023-11-13,58.75000000000007,0.013236465685674152,assembly_speech_forecast_only,2023-11-16
pres_2025,candidate_competence,2023-11-20,39.45000000000001,0.008888145894465444,assembly_speech_forecast_only,2023-11-23
pres_2025,candidate_competence,2023-11-27,14.824999999999998,0.0033400953836616007,assembly_speech_forecast_only,2023-12-01
pres_2025,candidate_competence,2023-12-04,31.450000000000024,0.007085733545777905,assembly_speech_forecast_only,2023-12-08
pres_2025,candidate_competence,2023-12-11,10.749999999999998,0.002421991593548884,assembly_speech_forecast_only,2023-12-14
pres_2025,candidate_competence,2023-12-18,131.32499999999945,0.029587725211423808,assembly_speech_forecast_only,2023-12-22
pres_2025,candidate_competence,2023-12-25,36.87500000000001,0.008307994419731641,assembly_speech_forecast_only,2023-12-28
pres_2025,candidate_competence,2024-01-01,17.39999999999999,0.003920246858395402,assembly_speech_forecast_only,2024-01-03
pres_2025,candidate_competence,2024-01-08,39.92500000000004,0.008995164127668773,assembly_speech_forecast_only,2024-01-11
pres_2025,candidate_competence,2024-01-15,0.75,0.00016897615768945708,assembly_speech_forecast_only,2024-01-16
pres_2025,candidate_competence,2024-01-22,2.8500000000000005,0.0006421093992199369,assembly_speech_forecast_only,2024-01-25
pres_2025,candidate_competence,2024-01-29,11.449999999999998,0.002579702674059044,assembly_speech_forecast_only,2024-02-01
pres_2025,candidate_competence,2024-02-12,8.475,0.0019094305818908646,assembly_speech_forecast_only,2024-02-15
pres_2025,candidate_competence,2024-02-19,32.75000000000003,0.007378625552439631,assembly_speech_forecast_only,2024-02-23
pres_2025,candidate_competence,2024-02-26,20.10000000000001,0.004528561026077451,assembly_speech_forecast_only,2024-02-29
pres_2025,candidate_competence,2024-03-11,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2024-03-15
pres_2025,candidate_competence,2024-04-22,1.1,0.000247831697944537,assembly_speech_forecast_only,2024-04-23
pres_2025,candidate_competence,2024-05-06,2.05,0.0004618681643511826,assembly_speech_forecast_only,2024-05-09
pres_2025,candidate_competence,2024-05-13,14.474999999999994,0.00326123984340652,assembly_speech_forecast_only,2024-05-17
pres_2025,candidate_competence,2024-05-27,1.1,0.000247831697944537,assembly_speech_forecast_only,2024-05-28
pres_2025,candidate_competence,2024-06-03,1.1,0.000247831697944537,assembly_speech_forecast_only,2024-06-05
pres_2025,candidate_competence,2024-06-10,5.4,0.0012166283353640909,assembly_speech_forecast_only,2024-06-14
pres_2025,candidate_competence,2024-06-17,24.525000000000027,0.005525520356445252,assembly_speech_forecast_only,2024-06-21
pres_2025,candidate_competence,2024-06-24,20.700000000000006,0.004663741952229016,assembly_speech_forecast_only,2024-06-28
pres_2025,candidate_competence,2024-07-01,50.40000000000007,0.01135519779673153,assembly_speech_forecast_only,2024-07-03
pres_2025,candidate_competence,2024-07-08,50.65000000000005,0.011411523182628011,assembly_speech_forecast_only,2024-07-12
pres_2025,candidate_competence,2024-07-15,55.72500000000007,0.012554928516326676,assembly_speech_forecast_only,2024-07-19
pres_2025,candidate_competence,2024-07-22,312.1500000000005,0.07032787683035215,assembly_speech_forecast_only,2024-07-26
pres_2025,candidate_competence,2024-07-29,109.79999999999973,0.024738109485736452,assembly_speech_forecast_only,2024-08-02
pres_2025,candidate_competence,2024-08-05,26.07500000000002,0.005874737749003462,assembly_speech_forecast_only,2024-08-09
pres_2025,candidate_competence,2024-08-12,14.72499999999999,0.003317565229303005,assembly_speech_forecast_only,2024-08-15
pres_2025,candidate_competence,2024-08-19,29.200000000000014,0.006578805072709531,assembly_speech_forecast_only,2024-08-23
pres_2025,candidate_competence,2024-08-26,90.09999999999981,0.0202996690770934,assembly_speech_forecast_only,2024-08-28
pres_2025,candidate_competence,2024-09-02,104.17499999999971,0.02347078830306552,assembly_speech_forecast_only,2024-09-06
pres_2025,candidate_competence,2024-09-09,50.80000000000005,0.011445318414165902,assembly_speech_forecast_only,2024-09-13
pres_2025,candidate_competence,2024-09-16,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2024-09-19
pres_2025,candidate_competence,2024-09-23,49.450000000000095,0.01114116133032489,assembly_speech_forecast_only,2024-09-27
pres_2025,candidate_competence,2024-09-30,7.1999999999999975,0.0016221711138187872,assembly_speech_forecast_only,2024-10-04
pres_2025,candidate_competence,2024-10-07,333.82500000000147,0.07521128778757767,assembly_speech_forecast_only,2024-10-12
pres_2025,candidate_competence,2024-10-14,325.52500000000117,0.07334128497581428,assembly_speech_forecast_only,2024-10-19
pres_2025,candidate_competence,2024-10-21,248.12499999999793,0.055902945502261575,assembly_speech_forecast_only,2024-10-25
pres_2025,candidate_competence,2024-10-28,64.55000000000007,0.01454321463847262,assembly_speech_forecast_only,2024-11-01
pres_2025,candidate_competence,2024-11-04,82.92499999999994,0.01868313050186429,assembly_speech_forecast_only,2024-11-08
pres_2025,candidate_competence,2024-11-11,70.60000000000002,0.015906288977167563,assembly_speech_forecast_only,2024-11-15
pres_2025,candidate_competence,2024-11-18,78.19999999999999,0.01761858070842072,assembly_speech_forecast_only,2024-11-21
pres_2025,candidate_competence,2024-11-25,10.899999999999995,0.0024557868250867747,assembly_speech_forecast_only,2024-11-28
pres_2025,candidate_competence,2024-12-02,20.750000000000004,0.004675007029408313,assembly_speech_forecast_only,2024-12-07
pres_2025,candidate_competence,2024-12-09,72.44999999999995,0.016323096832801542,assembly_speech_forecast_only,2024-12-13
pres_2025,candidate_competence,2024-12-16,43.70000000000003,0.009845677454705706,assembly_speech_forecast_only,2024-12-20
pres_2025,candidate_competence,2024-12-23,43.65000000000004,0.00983441237752641,assembly_speech_forecast_only,2024-12-27
pres_2025,candidate_competence,2024-12-30,0.7,0.00015771108051015992,assembly_speech_forecast_only,2024-12-31
pres_2025,candidate_competence,2025-01-06,11.549999999999995,0.0026022328284176378,assembly_speech_forecast_only,2025-01-10
pres_2025,candidate_competence,2025-01-13,34.35000000000001,0.007739108022177136,assembly_speech_forecast_only,2025-01-15
pres_2025,candidate_competence,2025-01-20,9.699999999999994,0.002185424972783643,assembly_speech_forecast_only,2025-01-23
pres_2025,candidate_competence,2025-02-03,13.149999999999997,0.0029627152981551463,assembly_speech_forecast_only,2025-02-06
pres_2025,candidate_competence,2025-02-10,32.60000000000002,0.0073448303209017385,assembly_speech_forecast_only,2025-02-14
pres_2025,candidate_competence,2025-02-17,37.10000000000007,0.008358687267038492,assembly_speech_forecast_only,2025-02-20
pres_2025,candidate_competence,2025-02-24,4.15,0.0009350014058816625,assembly_speech_forecast_only,2025-02-27
pres_2025,candidate_competence,2025-03-03,4.2,0.0009462664830609596,assembly_speech_forecast_only,2025-03-06
pres_2025,candidate_competence,2025-03-10,1.4,0.00031542216102031984,assembly_speech_forecast_only,2025-03-11
pres_2025,candidate_competence,2025-03-17,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2025-03-18
pres_2025,candidate_competence,2025-03-31,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2025-04-03
pres_2025,candidate_competence,2025-04-14,10.449999999999994,0.0023544011304731005,assembly_speech_forecast_only,2025-04-17
pres_2025,candidate_competence,2025-04-21,10.849999999999994,0.0024445217479074775,assembly_speech_forecast_only,2025-04-24
pres_2025,candidate_competence,2025-04-28,2.75,0.0006195792448613426,assembly_speech_forecast_only,2025-05-01
pres_2025,candidate_competence,2025-05-05,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2025-05-08
pres_2025,corruption_integrity,2022-03-21,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2022-03-22
pres_2025,corruption_integrity,2022-03-28,5.199999999999999,0.0011715680266469021,assembly_speech_forecast_only,2022-03-29
pres_2025,corruption_integrity,2022-04-04,5.204999999999999,0.0011726945343648318,assembly_speech_forecast_only,2022-04-07
pres_2025,corruption_integrity,2022-04-11,150.86299999999963,0.033989666770006,assembly_speech_forecast_only,2022-04-15
pres_2025,corruption_integrity,2022-04-18,12.402499999999996,0.0027943023943246543,assembly_speech_forecast_only,2022-04-20
pres_2025,corruption_integrity,2022-04-25,709.1830000000106,0.15978002458491203,assembly_speech_forecast_only,2022-04-30
pres_2025,corruption_integrity,2022-05-02,383.9355000000009,0.08650126078744093,assembly_speech_forecast_only,2022-05-06
pres_2025,corruption_integrity,2022-05-09,508.8540000000049,0.11464559165988242,assembly_speech_forecast_only,2022-05-13
pres_2025,corruption_integrity,2022-05-16,154.00249999999946,0.03469700096609403,assembly_speech_forecast_only,2022-05-20
pres_2025,corruption_integrity,2022-05-23,32.54500000000002,0.007332438736004512,assembly_speech_forecast_only,2022-05-29
pres_2025,corruption_integrity,2022-07-04,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2022-07-04
pres_2025,corruption_integrity,2022-07-11,1.15,0.00025909677512383415,assembly_speech_forecast_only,2022-07-14
pres_2025,corruption_integrity,2022-07-18,6.862499999999999,0.001546131842858532,assembly_speech_forecast_only,2022-07-22
pres_2025,corruption_integrity,2022-07-25,286.5549999999993,0.06456128382226968,assembly_speech_forecast_only,2022-07-29
pres_2025,corruption_integrity,2022-08-01,90.78750000000004,0.020454563888308786,assembly_speech_forecast_only,2022-08-04
pres_2025,corruption_integrity,2022-08-08,151.22249999999943,0.0340706626749251,assembly_speech_forecast_only,2022-08-09
pres_2025,corruption_integrity,2022-08-15,112.51849999999979,0.02535059173197485,assembly_speech_forecast_only,2022-08-18
pres_2025,corruption_integrity,2022-08-22,389.79750000000183,0.08782197843594193,assembly_speech_forecast_only,2022-08-25
pres_2025,corruption_integrity,2022-08-29,260.2322499999994,0.058630727615842815,assembly_speech_forecast_only,2022-09-02
pres_2025,corruption_integrity,2022-09-05,400.13225000000097,0.09015041356351657,assembly_speech_forecast_only,2022-09-07
pres_2025,corruption_integrity,2022-09-12,35.30750000000004,0.007954834250160683,assembly_speech_forecast_only,2022-09-16
pres_2025,corruption_integrity,2022-09-19,242.3649999999995,0.0546052086112069,assembly_speech_forecast_only,2022-09-22
pres_2025,corruption_integrity,2022-09-26,39.22500000000004,0.008837453047158612,assembly_speech_forecast_only,2022-09-29
pres_2025,corruption_integrity,2022-10-03,1169.3710000000024,0.263461091324638,assembly_speech_forecast_only,2022-10-09
pres_2025,corruption_integrity,2022-10-10,1020.0110000000159,0.22981005277464464,assembly_speech_forecast_only,2022-10-16
pres_2025,corruption_integrity,2022-10-17,1502.2009999999589,0.3384482040763375,assembly_speech_forecast_only,2022-10-21
pres_2025,corruption_integrity,2022-10-24,492.9830000000035,0.11106983086162961,assembly_speech_forecast_only,2022-10-28
pres_2025,corruption_integrity,2022-10-31,31.117500000000017,0.007010820782535577,assembly_speech_forecast_only,2022-11-04
pres_2025,corruption_integrity,2022-11-07,530.2167500000033,0.11945865221012267,assembly_speech_forecast_only,2022-11-11
pres_2025,corruption_integrity,2022-11-14,296.5679999999997,0.0668172281781958,assembly_speech_forecast_only,2022-11-18
pres_2025,corruption_integrity,2022-11-21,105.30500000000008,0.02372537904731772,assembly_speech_forecast_only,2022-11-24
pres_2025,corruption_integrity,2022-11-28,1.0499999999999998,0.00023656662076523984,assembly_speech_forecast_only,2022-12-01
pres_2025,corruption_integrity,2022-12-05,58.58800000000001,0.013199966835613216,assembly_speech_forecast_only,2022-12-11
pres_2025,corruption_integrity,2022-12-19,39.264999999999986,0.00884646510890204,assembly_speech_forecast_only,2022-12-23
pres_2025,corruption_integrity,2022-12-26,204.93299999999968,0.04617172123169793,assembly_speech_forecast_only,2022-12-29
pres_2025,corruption_integrity,2023-01-02,140.3625000000002,0.03162388791158194,assembly_speech_forecast_only,2023-01-06
pres_2025,corruption_integrity,2023-01-09,103.80750000000012,0.023387989985797778,assembly_speech_forecast_only,2023-01-12
pres_2025,corruption_integrity,2023-01-16,116.65049999999961,0.026281537710071926,assembly_speech_forecast_only,2023-01-17
