election_id,assembly_daesu,period,issue_name,target_type,target_name,target_model_eligible,stance_label,sentence_count,weighted_mentions,signed_weight,absolute_directional_weight,directional_balance,first_observed_date,last_observed_date,available_date,source
pres_2025,21,2022-10-31,candidate_competence,person,노무현,False,neutral,1,0.35,0.0,0.0,0.0,2022-10-31,2022-10-31,2022-10-31,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,corruption_integrity,government,정부,False,neutral,4,2.3575,0.0,0.0,0.0,2022-11-02,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,corruption_integrity,person,문재인,False,neutral,3,1.615,0.0,0.0,0.0,2022-11-02,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,corruption_integrity,person,윤석열,False,neutral,2,0.805,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,economy_growth,government,정부,False,neutral,9,4.895,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,economy_growth,person,문재인,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-02,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,economy_growth,person,윤석열,False,neutral,3,1.155,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,economy_growth,person,이명박,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,endorsement_event,person,윤석열,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,external_shock,government,정부,False,neutral,7,4.84,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,external_shock,party,국민의힘,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-01,2022-11-01,2022-11-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,external_shock,person,문재인,False,neutral,4,1.54,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,family_legal_risk,government,정부,False,neutral,9,3.1500000000000004,0.0,0.0,0.0,2022-10-31,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,family_legal_risk,person,윤석열,False,neutral,3,1.0499999999999998,0.0,0.0,0.0,2022-11-01,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,foreign_policy,government,정부,False,neutral,5,2.4000000000000004,0.0,0.0,0.0,2022-10-31,2022-10-31,2022-10-31,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,foreign_policy,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-10-31,2022-10-31,2022-10-31,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,foreign_policy,person,문재인,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,foreign_policy,person,윤석열,False,neutral,7,4.65,0.0,0.0,0.0,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,gaffe_event,government,정부,False,neutral,1,1.125,0.0,0.0,0.0,2022-11-02,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,gaffe_event,person,윤석열,False,neutral,1,0.75,0.0,0.0,0.0,2022-10-31,2022-10-31,2022-10-31,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,gender_generation,government,정부,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,housing,government,정부,False,neutral,2,2.3,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,housing,person,문재인,False,neutral,1,1.15,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,inflation_livelihood,government,정부,False,neutral,3,1.155,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,jobs_labor,government,정부,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,jobs_labor,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-02,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,jobs_labor,person,문재인,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,jobs_labor,person,윤석열,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regime_change,government,정부,False,neutral,25,5.998500000000001,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regime_change,party,국민의힘,False,neutral,1,0.1155,0.0,0.0,0.0,2022-11-01,2022-11-01,2022-11-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regime_change,person,문재인,False,neutral,7,1.612,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regime_change,person,윤석열,False,neutral,5,0.8067500000000001,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regime_change,person,이명박,False,neutral,1,0.13475,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regional_dev,government,정부,False,neutral,7,3.65,0.0,0.0,0.0,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regional_dev,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-01,2022-11-01,2022-11-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,security_nk,government,정부,False,neutral,25,10.199999999999996,0.0,0.0,0.0,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,security_nk,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-10-31,2022-10-31,2022-10-31,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,security_nk,person,노무현,False,neutral,1,0.35,0.0,0.0,0.0,2022-10-31,2022-10-31,2022-10-31,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,security_nk,person,문재인,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-04,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,security_nk,person,윤석열,False,neutral,7,4.050000000000001,0.0,0.0,0.0,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,unification_event,person,이명박,False,neutral,1,0.75,0.0,0.0,0.0,2022-11-02,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,welfare_pension,government,정부,False,neutral,9,4.2,0.0,0.0,0.0,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,welfare_pension,person,윤석열,False,neutral,2,1.35,0.0,0.0,0.0,2022-11-01,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,government,정부,False,neutral,21,15.649999999999999,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,government,청와대,False,neutral,5,5.0,0.0,0.0,0.0,2022-11-08,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,party,한나라당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,person,노무현,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,person,윤석열,False,neutral,16,15.024999999999997,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,person,이명박,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,government,정부,False,neutral,23,12.707499999999998,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,government,청와대,False,neutral,4,2.3024999999999998,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,party,국민의힘,False,neutral,4,4.6,0.0,0.0,0.0,2022-11-09,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,party,더불어민주당,False,neutral,6,3.95,0.0,0.0,0.0,2022-11-07,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,party,정의당,False,neutral,3,3.4499999999999997,0.0,0.0,0.0,2022-11-08,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,person,문재인,False,neutral,5,2.8405,0.0,0.0,0.0,2022-11-07,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,person,박근혜,False,neutral,1,1.15,0.0,0.0,0.0,2022-11-09,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,person,윤석열,False,neutral,10,8.272499999999999,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,person,이재명,False,attack,1,1.15,-0.7474999999999999,0.7474999999999999,-1.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,person,이재명,False,neutral,4,2.8899999999999997,0.0,0.0,0.0,2022-11-07,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,person,이회창,False,neutral,1,0.4025,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,government,정부,False,neutral,72,36.57500000000001,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,government,청와대,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,party,새누리당,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-11,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,person,노무현,False,neutral,2,1.485,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,person,문재인,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,person,윤석열,False,neutral,15,6.619999999999999,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,person,이명박,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-11,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,government,정부,False,neutral,29,11.849999999999994,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,government,청와대,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-11,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,person,문재인,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-08,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,person,윤석열,False,neutral,5,3.05,0.0,0.0,0.0,2022-11-08,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,endorsement_event,government,정부,False,neutral,13,4.55,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,endorsement_event,government,청와대,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,endorsement_event,person,문재인,False,neutral,3,1.0499999999999998,0.0,0.0,0.0,2022-11-08,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,endorsement_event,person,윤석열,False,neutral,6,2.1,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,government,정부,False,neutral,83,38.632000000000026,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,government,청와대,False,neutral,6,2.17,0.0,0.0,0.0,2022-11-07,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,party,국민의힘,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,person,문재인,False,neutral,11,6.544999999999999,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,person,박근혜,False,neutral,1,0.462,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,person,윤석열,False,neutral,18,8.799999999999997,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,person,이명박,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,government,정부,False,neutral,20,7.399999999999997,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,government,청와대,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-11,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-09,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,person,박근혜,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-07,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,person,안철수,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,person,윤석열,False,neutral,5,1.75,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,person,이명박,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,person,이회창,False,neutral,1,1.125,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,government,정부,False,neutral,23,10.774999999999995,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,government,청와대,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,party,국민의힘,False,neutral,1,1.125,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,person,노무현,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,person,문재인,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,person,윤석열,False,neutral,4,1.7999999999999998,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,person,이명박,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gaffe_event,government,정부,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gaffe_event,government,청와대,False,neutral,1,1.125,0.0,0.0,0.0,2022-11-09,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gaffe_event,person,문재인,False,neutral,1,0.75,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gaffe_event,person,윤석열,False,neutral,4,4.0,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gender_generation,government,정부,False,neutral,11,6.199999999999999,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gender_generation,government,청와대,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gender_generation,person,문재인,False,neutral,3,1.775,0.0,0.0,0.0,2022-11-10,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gender_generation,person,윤석열,False,neutral,4,2.825,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,government,정부,False,neutral,17,13.36875,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,party,더불어민주당,False,neutral,1,1.35125,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,person,문재인,False,attack,1,0.4025,-0.26162500000000005,0.26162500000000005,-1.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,person,문재인,False,neutral,5,3.70875,0.0,0.0,0.0,2022-11-10,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,person,윤석열,False,neutral,5,4.949999999999999,0.0,0.0,0.0,2022-11-08,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,inflation_livelihood,government,정부,False,neutral,21,16.719999999999995,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,inflation_livelihood,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,inflation_livelihood,person,문재인,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,inflation_livelihood,person,윤석열,False,neutral,9,5.004999999999999,0.0,0.0,0.0,2022-11-08,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,jobs_labor,government,정부,False,neutral,33,16.049999999999997,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,jobs_labor,party,민주노동당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-11,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,jobs_labor,person,문재인,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,jobs_labor,person,윤석열,False,neutral,8,3.45,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,jobs_labor,person,이명박,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-07,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,government,정부,False,neutral,214,45.30981199999994,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,government,청와대,False,neutral,4,0.5670000000000001,0.0,0.0,0.0,2022-11-08,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,party,국민의힘,False,neutral,4,2.3,0.0,0.0,0.0,2022-11-09,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,party,더불어민주당,False,neutral,2,1.183062,0.0,0.0,0.0,2022-11-09,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,party,새누리당,False,neutral,1,0.13475,0.0,0.0,0.0,2022-11-11,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,party,정의당,False,neutral,3,1.7249999999999999,0.0,0.0,0.0,2022-11-08,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,노무현,False,neutral,2,0.51975,0.0,0.0,0.0,2022-11-07,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,문재인,False,attack,1,0.181125,-0.11773125000000001,0.11773125000000001,-1.0,2022-11-10,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,문재인,False,neutral,24,5.696337,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,박근혜,False,neutral,5,5.666,0.0,0.0,0.0,2022-11-07,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,윤석열,False,neutral,52,11.923000000000007,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,이명박,False,neutral,2,0.25025000000000003,0.0,0.0,0.0,2022-11-08,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,이재명,False,attack,1,0.575,-0.37374999999999997,0.37374999999999997,-1.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,이재명,False,neutral,1,0.792,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,person,이회창,False,neutral,1,0.20125,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regional_dev,government,정부,False,neutral,50,25.200000000000017,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regional_dev,government,청와대,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-07,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regional_dev,party,국민의힘,False,neutral,4,1.4,0.0,0.0,0.0,2022-11-08,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regional_dev,person,문재인,False,neutral,1,1.125,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regional_dev,person,윤석열,False,neutral,19,12.249999999999998,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,government,정부,False,neutral,34,15.424999999999994,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,government,청와대,False,neutral,6,2.1,0.0,0.0,0.0,2022-11-08,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-09,2022-11-09,2022-11-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,person,노무현,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,person,문재인,False,neutral,5,3.95,0.0,0.0,0.0,2022-11-07,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,person,박근혜,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,person,윤석열,False,neutral,3,1.0499999999999998,0.0,0.0,0.0,2022-11-08,2022-11-10,2022-11-10,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,person,이명박,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2022-11-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,unification_event,government,정부,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,welfare_pension,government,정부,False,neutral,45,23.85000000000001,0.0,0.0,0.0,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,welfare_pension,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-07,2022-11-07,2022-11-07,assembly_stance_full_corpus_v1
