variant,election_id,candidate_key,candidate_name,pred_pct,actual_pct,error_pp,abs_error_pp
structural_mega_shock,pres_2022,B,이재명,47.08824342744956,48.4249412482297,-1.3366978207801472,1.3366978207801472
structural_mega_shock,pres_2022,C,심상정,4.6384487411670765,2.4091563594166776,2.229292381750399,2.229292381750399
structural_mega_shock_regime,pres_2002,A,노무현,40.38115270326736,49.20915387642496,-8.828001173157606,8.828001173157606
structural_mega_shock_regime,pres_2002,B,이회창,45.41094908054945,46.87048277717644,-1.4595336966269912,1.4595336966269912
structural_mega_shock_regime,pres_2002,C,권영길,14.207898216183198,3.9203633463985774,10.28753486978462,10.28753486978462
structural_mega_shock_regime,pres_2007,A,이명박,51.98124194284052,54.1403354410904,-2.1590934982498866,2.1590934982498866
structural_mega_shock_regime,pres_2007,B,정동영,31.55831300974863,29.088758938680854,2.46955407106777,2.46955407106777
structural_mega_shock_regime,pres_2007,C,이회창,16.46044504741086,16.77090562022874,-0.3104605728178777,0.3104605728178777
structural_mega_shock_regime,pres_2012,A,박근혜,51.930718035557575,51.77328232773332,0.1574357078242605,0.1574357078242605
structural_mega_shock_regime,pres_2012,B,문재인,48.06928196444242,48.22671767226667,-0.1574357078242549,0.1574357078242549
structural_mega_shock_regime,pres_2017,A,문재인,44.122779991177794,47.47587104277205,-3.353091051594259,3.353091051594259
structural_mega_shock_regime,pres_2017,B,홍준표,31.26877110787633,27.773130397522998,3.495640710353332,3.495640710353332
structural_mega_shock_regime,pres_2017,C,안철수,24.608448900945888,24.75099855970494,-0.1425496587590502,0.1425496587590502
structural_mega_shock_regime,pres_2022,A,윤석열,48.27330783138337,49.1659023923536,-0.8925945609702279,0.8925945609702279
structural_mega_shock_regime,pres_2022,B,이재명,47.08824342744956,48.4249412482297,-1.3366978207801472,1.3366978207801472
structural_mega_shock_regime,pres_2022,C,심상정,4.6384487411670765,2.4091563594166776,2.229292381750399,2.229292381750399
v26_graded_mega_intensity_event_aligned,pres_2002,A,노무현,45.632000377558185,49.20915387642496,-3.577153498866781,3.577153498866781
v26_graded_mega_intensity_event_aligned,pres_2002,B,이회창,49.916711604876056,46.87048277717644,3.0462288276996152,3.0462288276996152
v26_graded_mega_intensity_event_aligned,pres_2002,C,권영길,4.451288017565755,3.9203633463985783,0.5309246711671767,0.5309246711671767
v26_graded_mega_intensity_event_aligned,pres_2007,A,이명박,53.47902945133589,54.1403354410904,-0.6613059897545126,0.6613059897545126
v26_graded_mega_intensity_event_aligned,pres_2007,B,정동영,30.06052550125325,29.088758938680858,0.9717665625723904,0.9717665625723904
v26_graded_mega_intensity_event_aligned,pres_2007,C,이회창,16.460445047410857,16.77090562022874,-0.31046057281788053,0.31046057281788053
v26_graded_mega_intensity_event_aligned,pres_2012,A,박근혜,51.930718035557575,51.77328232773332,0.15743570782426053,0.15743570782426053
v26_graded_mega_intensity_event_aligned,pres_2012,B,문재인,48.06928196444242,48.22671767226667,-0.15743570782425498,0.15743570782425498
v26_graded_mega_intensity_event_aligned,pres_2017,A,문재인,47.56065030127208,47.47587104277205,0.08477925850002843,0.08477925850002843
v26_graded_mega_intensity_event_aligned,pres_2017,B,홍준표,27.830900797782032,27.773130397522994,0.05777040025903846,0.05777040025903846
v26_graded_mega_intensity_event_aligned,pres_2017,C,안철수,24.608448900945888,24.75099855970494,-0.14254965875905024,0.14254965875905024
v26_graded_mega_intensity_event_aligned,pres_2022,A,윤석열,48.64665283702267,49.1659023923536,-0.5192495553309251,0.5192495553309251
v26_graded_mega_intensity_event_aligned,pres_2022,B,이재명,48.5341227923938,48.4249412482297,0.10918154416409975,0.10918154416409975
v26_graded_mega_intensity_event_aligned,pres_2022,C,심상정,2.8192243705835365,2.4091563594166776,0.410068011166859,0.410068011166859
