election_id,dominant_slot,runner_up_slot,contest_regime,dominance_activation,regime_base_activation,regime_rejection_activation,regime_certainty,regime_reliability,structural_score_gap,directional_advantage,cumulative_rejection_advantage,dominant_cumulative_rejection,runner_cumulative_rejection
pres_2002,B,A,balanced_two_bloc,0.0,0.0,0.0,1.0,0.3125,0.11238915015049092,0.13268999414798247,0.0,-0.0,-0.0
pres_2007,A,B,cumulative_rejection_landslide,0.6964189834006077,0.3869357232058956,0.6964189834006077,1.0,0.6160807169617687,0.05725075505987362,0.11663482364987028,0.055713518672048615,-0.0,0.055713518672048615
pres_2012,A,B,asymmetric_two_bloc,0.029850393111923428,0.3235376514693035,0.0,0.09226250167905284,0.7461121746062654,0.017767875050371584,0.05155026218302981,0.0,-0.0,-0.0
pres_2017,A,B,rupture_landslide,1.0,1.0,1.0,1.0,0.8082271806109083,0.02601810125270329,0.1639177000903646,0.10167156077441027,0.0,0.10167156077441027
pres_2022,A,B,balanced_two_bloc,0.0,0.0,-0.0,0.0,0.8417889022571992,0.002603110794079766,-0.015268521141286767,-0.0,0.0,-0.0
