election_id,previous_election_id,model_mae_pp,persistence_mae_pp,uniform_national_swing_mae_pp,national_uniform_mae_pp,skill_vs_persistence,skill_vs_uniform_national_swing
pres_2002,pres_1997,3.9816411600117396,3.8150399912531485,4.030930280591091,13.768332269414913,-0.04366957335717636,0.012227728377411706
pres_2007,pres_2002,4.759600839753566,15.459301796000025,12.649263217059028,10.33662776579534,0.692120581992579,0.6237250535402978
pres_2012,pres_2007,2.6669169114233098,14.202973889953856,6.691854835715953,10.636391478298432,0.8122282747200084,0.6014682062155075
pres_2017,pres_2012,4.06577710426629,17.6302398009083,16.92365343112837,6.440375311106741,0.7693861711366613,0.7597577189339071
pres_2022,pres_2017,1.36555737691859,13.949797558856654,4.0095186721609135,9.704622437883518,0.9021091617167157,0.6594211204452058
