variant,election_id,candidate_key,candidate_name,pred_pct,actual_pct,error_pp,abs_error_pp
strict_base,pres_2002,A,노무현,48.882892750531056,51.21704867378821,-2.3341559232571587,2.3341559232571587
strict_base,pres_2002,B,이회창,51.11710724946895,48.78295132621179,2.334155923257164,2.334155923257164
strict_base,pres_2007,A,이명박,40.057546365838874,54.1403354410904,-14.082789075251528,14.082789075251528
strict_base,pres_2007,B,정동영,37.55756495425786,29.088758938680858,8.468806015577002,8.468806015577002
strict_base,pres_2007,C,이회창,22.384888679903263,16.77090562022874,5.613983059674524,5.613983059674524
strict_base,pres_2012,A,박근혜,49.52406185450237,51.77328232773332,-2.2492204732309453,2.2492204732309453
strict_base,pres_2012,B,문재인,50.475938145497636,48.22671767226667,2.2492204732309617,2.2492204732309617
strict_base,pres_2017,A,문재인,37.27480063166574,47.47587104277205,-10.201070411106311,10.201070411106311
strict_base,pres_2017,B,홍준표,39.11874318929492,27.773130397522994,11.345612791771925,11.345612791771925
strict_base,pres_2017,C,안철수,23.60645617903934,24.75099855970494,-1.1445423806656003,1.1445423806656003
strict_base,pres_2022,A,윤석열,49.85258272367155,50.37962680833991,-0.5270440846683544,0.5270440846683544
strict_base,pres_2022,B,이재명,50.14741727632844,49.620373191660086,0.5270440846683544,0.5270440846683544
structural,pres_2002,A,노무현,47.89500884545011,51.21704867378821,-3.322039828338108,3.322039828338108
structural,pres_2002,B,이회창,52.10499115454989,48.78295132621179,3.322039828338108,3.322039828338108
structural,pres_2007,A,이명박,45.18452857219326,54.1403354410904,-8.955806868897149,8.955806868897149
structural,pres_2007,B,정동영,38.63992313594811,29.088758938680858,9.551164197267253,9.551164197267253
structural,pres_2007,C,이회창,16.17554829185863,16.77090562022874,-0.595357328370108,0.595357328370108
structural,pres_2012,A,박근혜,51.53049240307915,51.77328232773332,-0.24278992465416316,0.24278992465416316
structural,pres_2012,B,문재인,48.469507596920856,48.22671767226667,0.24278992465418536,0.24278992465418536
structural,pres_2017,A,문재인,37.996310458862396,47.47587104277205,-9.479560583909652,9.479560583909652
structural,pres_2017,B,홍준표,40.70409793762113,27.773130397522994,12.930967540098138,12.930967540098138
structural,pres_2017,C,안철수,21.299591603516458,24.75099855970494,-3.4514069561884826,3.4514069561884826
structural,pres_2022,A,윤석열,50.20385870385054,50.37962680833991,-0.17576810448935998,0.17576810448935998
structural,pres_2022,B,이재명,49.79614129614946,49.620373191660086,0.17576810448936553,0.17576810448936553
structural_mega,pres_2002,A,노무현,47.89500884545011,51.21704867378821,-3.322039828338108,3.322039828338108
structural_mega,pres_2002,B,이회창,52.10499115454989,48.78295132621179,3.322039828338108,3.322039828338108
structural_mega,pres_2007,A,이명박,45.18452857219326,54.1403354410904,-8.955806868897149,8.955806868897149
structural_mega,pres_2007,B,정동영,38.63992313594811,29.088758938680858,9.551164197267253,9.551164197267253
structural_mega,pres_2007,C,이회창,16.17554829185863,16.77090562022874,-0.595357328370108,0.595357328370108
structural_mega,pres_2012,A,박근혜,51.53049240307915,51.77328232773332,-0.24278992465416316,0.24278992465416316
structural_mega,pres_2012,B,문재인,48.46950759692086,48.22671767226667,0.24278992465419091,0.24278992465419091
structural_mega,pres_2017,A,문재인,39.45206603497117,47.47587104277205,-8.023805007800883,8.023805007800883
structural_mega,pres_2017,B,홍준표,38.40944828315073,27.773130397522994,10.636317885627738,10.636317885627738
structural_mega,pres_2017,C,안철수,22.138485681878088,24.75099855970494,-2.612512877826853,2.612512877826853
structural_mega,pres_2022,A,윤석열,50.20385870385054,50.37962680833991,-0.17576810448935998,0.17576810448935998
structural_mega,pres_2022,B,이재명,49.79614129614946,49.620373191660086,0.17576810448936553,0.17576810448936553
structural_mega_shock,pres_2002,A,노무현,47.89500884545011,51.21704867378821,-3.322039828338108,3.322039828338108
structural_mega_shock,pres_2002,B,이회창,52.10499115454989,48.78295132621179,3.322039828338108,3.322039828338108
structural_mega_shock,pres_2007,A,이명박,45.45431264853217,54.1403354410904,-8.68602279255824,8.68602279255824
structural_mega_shock,pres_2007,B,정동영,38.26247427851451,29.088758938680858,9.173715339833649,9.173715339833649
structural_mega_shock,pres_2007,C,이회창,16.283213072953327,16.77090562022874,-0.4876925472754118,0.4876925472754118
structural_mega_shock,pres_2012,A,박근혜,51.53049240307915,51.77328232773332,-0.24278992465416316,0.24278992465416316
structural_mega_shock,pres_2012,B,문재인,48.46950759692086,48.22671767226667,0.24278992465419091,0.24278992465419091
structural_mega_shock,pres_2017,A,문재인,40.878171473092706,47.47587104277205,-6.597699569679344,6.597699569679344
