election_id,region_id,slot,candidate_name,predicted_share,region_name,actual_votes,contest_votes,all_valid_votes,actual_contest_share,actual_raw_share,error_pp,absolute_error_pp
pres_2025,sido_11,A,이재명,0.5624220712711125,서울특별시,3105459.0,6499210.0,6589108.0,0.47782099670575345,0.4713018818328672,8.460107456535908,8.460107456535908
pres_2025,sido_26,A,이재명,0.4786920494987262,부산광역시,895213.0,2209924.0,2230212.0,0.4050876862733741,0.4014026469232521,7.360436322535207,7.360436322535207
pres_2025,sido_27,A,이재명,0.3207642568432626,대구광역시,379130.0,1618419.0,1632312.0,0.2342594841014595,0.23226564529330176,8.650477274180309,8.650477274180309
pres_2025,sido_28,A,이재명,0.5835951429383787,인천광역시,1044295.0,1997986.0,2020827.0,0.5226738325493773,0.516766155638261,6.092131038900139,6.092131038900139
pres_2025,sido_29,A,이재명,0.8593136897715121,광주광역시,844682.0,986723.0,996424.0,0.8560477459226146,0.8477134232013681,0.3265943848897557,0.3265943848897557
pres_2025,sido_30,A,이재명,0.5277955875093129,대전광역시,470321.0,958594.0,969608.0,0.4906362860606263,0.48506303578353316,3.715930144868657,3.715930144868657
pres_2025,sido_31,A,이재명,0.4913682193702519,울산광역시,315820.0,732177.0,742375.0,0.43134378708973375,0.4254184206095302,6.0024432280518125,6.0024432280518125
pres_2025,sido_36,A,이재명,0.6200603683162559,세종특별자치시,140620.0,249589.0,252785.0,0.563406239858327,0.5562830072986925,5.665412845792883,5.665412845792883
pres_2025,sido_41,A,이재명,0.5883742775183214,경기도,4821148.0,9142203.0,9234633.0,0.5273507928012537,0.5220725068337854,6.102348471706764,6.102348471706764
pres_2025,sido_42,A,이재명,0.5019657980788027,강원특별자치도,449161.0,1011225.0,1021784.0,0.44417513411950854,0.439585078646759,5.779066395929417,5.779066395929417
pres_2025,sido_43,A,이재명,0.533635343915422,충청북도,501990.0,1046039.0,1057436.0,0.47989606506067173,0.47472376578818953,5.373927885475027,5.373927885475027
pres_2025,sido_44,A,이재명,0.4965043259810669,충청남도,661316.0,1372516.0,1386928.0,0.48182753425096686,0.4768207145576411,1.4676791730100058,1.4676791730100058
pres_2025,sido_45,A,이재명,0.8486091303887826,전북특별자치도,1023272.0,1226229.0,1238009.0,0.83448686990766,0.8265464952193401,1.412226048112264,1.412226048112264
pres_2025,sido_46,A,이재명,0.8602330154357751,전라남도,1111941.0,1283387.0,1294843.0,0.8664113007222295,0.8587458093375027,-0.6178285286454366,0.6178285286454366
