election_id,slot,candidate_name,nominal_level,point_share,lower_share,upper_share,width_pp,official_actual_share,covered,training_elections,forecast_region_weight_source,target_outcome_used_to_construct_bounds
pres_2007,A,이명박,0.5,0.5340378883032431,0.49973240276153125,0.5570537944215077,5.732139165997646,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.8,0.5340378883032431,0.47379354105365673,0.5812624189720719,10.746887791841514,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.9,0.5340378883032431,0.4583242990894053,0.5951974141625971,13.687311507319178,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.95,0.5340378883032431,0.4447616751343855,0.6067579146769495,16.1996239542564,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.5,0.3045441841034311,0.2811350523553042,0.32987508413660976,4.874003178130554,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.8,0.3045441841034311,0.2610969691430128,0.35285463612999,9.175766698697723,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.9,0.3045441841034311,0.24992171583554978,0.36700826261063724,11.708654677508745,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.95,0.3045441841034311,0.24070834524230916,0.378691823600032,13.798347835772285,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.5,0.16141792759332596,0.1485730281817212,0.18167762939394116,3.3104601212219977,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.8,0.16141792759332596,0.13602885496455352,0.1981660993208972,6.213724435634369,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.9,0.16141792759332596,0.12917317028002948,0.20791408892321933,7.874091864318985,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.95,0.16141792759332596,0.12352247708965847,0.21681713180009302,9.329465471043456,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.5,0.5145527894564129,0.4863310709996367,0.5401696989335115,5.383862793387484,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.8,0.5145527894564129,0.46168458858146766,0.5640362636769545,10.235167509548681,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.9,0.5145527894564129,0.44667211597852674,0.5789754050536681,13.230328907514133,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.95,0.5145527894564129,0.4335438652306536,0.591079295953923,15.753543072326936,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.5,0.4854472105435871,0.4598303010664886,0.5136689290003633,5.383862793387473,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.8,0.4854472105435871,0.4359637363230453,0.5383154114185325,10.235167509548715,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.9,0.4854472105435871,0.4210245949463318,0.5533278840214733,13.230328907514144,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.95,0.4854472105435871,0.4089207040460774,0.5664561347693465,15.753543072326915,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.5,0.474785320301398,0.44716973641133206,0.4954145965888242,4.824486017749213,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.8,0.474785320301398,0.42504345629376394,0.5168631515949973,9.181969530123336,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.9,0.474785320301398,0.41080362064354436,0.5300546506908363,11.925103004729198,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.95,0.474785320301398,0.3987938263025099,0.5413385815387314,14.254475523622146,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.5,0.28150602487214854,0.2621893054453521,0.3016304761534719,3.9441170708119753,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.8,0.28150602487214854,0.24536619594798695,0.32116058366663625,7.57943877186493,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.9,0.28150602487214854,0.23552477794279109,0.3330201158409322,9.749533789814112,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.95,0.28150602487214854,0.22698570801558343,0.3437107878544196,11.672507983883618,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.5,0.2437086548264534,0.22751465163808135,0.26424937930626213,3.673472766818078,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.8,0.2437086548264534,0.21265656257536492,0.28190739542281734,6.925083284745242,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
