election_id,region_id,beneficiary_slot,burdened_slot,projected_margin,government_rejection_strength,dominance_activation,regime_certainty,veto_rate,base_runner_core_floor,rupture_floor_activation,theoretical_floor,effective_runner_floor,runner_flexible_mass,transfer
pres_2007,sido_11,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.224727422604459,-0.0,0.01,0.224727422604459,0.09672664165021372,0.012438489923866754
pres_2007,sido_26,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1207223777624515,-0.0,0.01,0.1207223777624515,0.0655951916705775,0.008435164466880711
pres_2007,sido_27,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.0499886838755662,-0.0,0.01,0.0499886838755662,0.033592738407999,0.004319832996104688
pres_2007,sido_28,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1882964963574757,-0.0,0.01,0.1882964963574757,0.12550929417858658,0.01613977353454955
pres_2007,sido_29,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.4982036853580079,-0.0,0.01,0.4982036853580079,0.2456559966707174,0.031589948613908195
pres_2007,sido_30,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1749885957265136,-0.0,0.01,0.1749885957265136,0.16070155583753398,0.02066529602323333
pres_2007,sido_31,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.0922216716368157,-0.0,0.01,0.0922216716368157,0.07427678182397938,0.009551567040193786
pres_2007,sido_41,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1969781637048186,-0.0,0.01,0.1969781637048186,0.125098998284891,0.016087011841881754
pres_2007,sido_42,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1620964538589391,-0.0,0.01,0.1620964538589391,0.09102221400274932,0.011704933329696961
pres_2007,sido_43,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1871115693451475,-0.0,0.01,0.1871115693451475,0.1283406709028173,0.01650387230045493
pres_2007,sido_44,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.1339414116449834,-0.0,0.01,0.1339414116449834,0.18748833095214218,0.024109921275093326
pres_2007,sido_45,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.5005045499546357,-0.0,0.01,0.5005045499546357,0.2522547202460642,0.03243850652207115
pres_2007,sido_46,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.5028579476127718,-0.0,0.01,0.5028579476127718,0.24132896616523758,0.031033517371962395
pres_2007,sido_47,A,B,0.1523667962744617,0.1830565695612803,0.7024836648134982,1.0,0.12859424985359524,0.0656550681723421,-0.0,0.01,0.0656550681723421,0.034497217677385006,0.00443614382925951
