election_id,candidate_name,prediction_logit_sd,prior_logit_sd,core_voting_mass,direct_party_reliability,missing_dispersion_ratio,dispersion_factor,gain
pres_2025,김문수,0.9042095385506509,0.7872122596088491,0.3822512610246591,0.8727770814696755,0.0,1.0,1.0
pres_2025,이재명,0.5704337409357906,0.5155074742366186,0.3709862166320151,0.8734604896352205,0.0,1.0,1.0
pres_2025,이준석,0.2585854674572197,0.26852963364385146,0.0,0.7917427346298017,0.03845601334219184,1.0,1.0
