region_id,province,province_short,sgg_name,period,year,quarter,indicator_name,value,unit,source,available_date,source_note,yoy_change_pct
sido_11,서울특별시,서울,강남구,2006-03-31,2006,1,apartment_transaction_price_index,59.19249482,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강남구,2006-06-30,2006,2,apartment_transaction_price_index,63.3787951,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강남구,2006-09-30,2006,3,apartment_transaction_price_index,63.99214958,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강남구,2006-12-31,2006,4,apartment_transaction_price_index,71.10689262,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강남구,2007-03-31,2007,1,apartment_transaction_price_index,73.3429713,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,23.90586259800429
sido_11,서울특별시,서울,강남구,2007-06-30,2007,2,apartment_transaction_price_index,70.1726388,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,10.719427040669638
sido_11,서울특별시,서울,강남구,2007-09-30,2007,3,apartment_transaction_price_index,72.12440364,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,12.708205793014393
sido_11,서울특별시,서울,강남구,2007-12-31,2007,4,apartment_transaction_price_index,72.1641473,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,1.486852597609678
sido_11,서울특별시,서울,강남구,2008-03-31,2008,1,apartment_transaction_price_index,73.08511574,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-0.3515750117966565
sido_11,서울특별시,서울,강남구,2008-06-30,2008,2,apartment_transaction_price_index,73.57280824,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,4.845434770795598
sido_11,서울특별시,서울,강남구,2008-09-30,2008,3,apartment_transaction_price_index,69.52052485,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-3.6102604092186796
sido_11,서울특별시,서울,강남구,2008-12-31,2008,4,apartment_transaction_price_index,59.44054114,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-17.631478561099822
sido_11,서울특별시,서울,강남구,2009-03-31,2009,1,apartment_transaction_price_index,64.27299164,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-12.057344386439917
sido_11,서울특별시,서울,강남구,2009-06-30,2009,2,apartment_transaction_price_index,70.11439572,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-4.700666730999847
sido_11,서울특별시,서울,강남구,2009-09-30,2009,3,apartment_transaction_price_index,73.91453018,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,6.320443264029807
sido_11,서울특별시,서울,강남구,2009-12-31,2009,4,apartment_transaction_price_index,73.49093018,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,23.637720603699087
sido_11,서울특별시,서울,강남구,2010-03-31,2010,1,apartment_transaction_price_index,74.38498147,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,15.732875616928421
sido_11,서울특별시,서울,강남구,2010-06-30,2010,2,apartment_transaction_price_index,70.98291822,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,1.2387220785135433
sido_11,서울특별시,서울,강남구,2010-09-30,2010,3,apartment_transaction_price_index,69.10258132,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-6.510152805249147
sido_11,서울특별시,서울,강남구,2010-12-31,2010,4,apartment_transaction_price_index,70.51083601,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-4.055050279947348
sido_11,서울특별시,서울,강남구,2011-03-31,2011,1,apartment_transaction_price_index,72.31419618,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-2.7838755204034893
sido_11,서울특별시,서울,강남구,2011-06-30,2011,2,apartment_transaction_price_index,70.85099334,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-0.18585440456408975
sido_11,서울특별시,서울,강남구,2011-09-30,2011,3,apartment_transaction_price_index,69.83080805,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,1.0538343374290715
sido_11,서울특별시,서울,강남구,2011-12-31,2011,4,apartment_transaction_price_index,67.08697044,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-4.855800560235057
sido_11,서울특별시,서울,강남구,2012-03-31,2012,1,apartment_transaction_price_index,65.59160831,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-9.29635980916742
sido_11,서울특별시,서울,강남구,2012-06-30,2012,2,apartment_transaction_price_index,63.95226604,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-9.736952122737886
sido_11,서울특별시,서울,강남구,2012-09-30,2012,3,apartment_transaction_price_index,60.68296436,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-13.100011220620555
sido_11,서울특별시,서울,강남구,2012-12-31,2012,4,apartment_transaction_price_index,59.94214887,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-10.650088270702362
sido_11,서울특별시,서울,강남구,2013-03-31,2013,1,apartment_transaction_price_index,61.29853773,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-6.545152178171976
sido_11,서울특별시,서울,강남구,2013-06-30,2013,2,apartment_transaction_price_index,62.71920376,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-1.9280978710414454
sido_11,서울특별시,서울,강남구,2013-09-30,2013,3,apartment_transaction_price_index,62.23375322,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,2.5555588398747053
sido_11,서울특별시,서울,강남구,2013-12-31,2013,4,apartment_transaction_price_index,63.11725167,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,5.296945237792583
sido_11,서울특별시,서울,강남구,2014-03-31,2014,1,apartment_transaction_price_index,64.9167111,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,5.902544341166616
sido_11,서울특별시,서울,강남구,2014-06-30,2014,2,apartment_transaction_price_index,65.89804672,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,5.068372634582685
sido_11,서울특별시,서울,강남구,2014-09-30,2014,3,apartment_transaction_price_index,67.16034042,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,7.91626238993528
sido_11,서울특별시,서울,강남구,2014-12-31,2014,4,apartment_transaction_price_index,68.41201078,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,8.388766890046062
sido_11,서울특별시,서울,강남구,2015-03-31,2015,1,apartment_transaction_price_index,69.56206531,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,7.155868082787076
sido_11,서울특별시,서울,강남구,2015-06-30,2015,2,apartment_transaction_price_index,71.64596141,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,8.722435604840939
sido_11,서울특별시,서울,강남구,2015-09-30,2015,3,apartment_transaction_price_index,74.40871224,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,10.792637104980308
sido_11,서울특별시,서울,강남구,2015-12-31,2015,4,apartment_transaction_price_index,76.11209316,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,11.255453965184547
sido_11,서울특별시,서울,강남구,2016-03-31,2016,1,apartment_transaction_price_index,74.96196325,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,7.762705025987393
sido_11,서울특별시,서울,강남구,2016-06-30,2016,2,apartment_transaction_price_index,78.46547381,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,9.518348649095199
sido_11,서울특별시,서울,강남구,2016-09-30,2016,3,apartment_transaction_price_index,83.93300454,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,12.799969268759925
sido_11,서울특별시,서울,강남구,2016-12-31,2016,4,apartment_transaction_price_index,86.59715345,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,13.77581387488409
sido_11,서울특별시,서울,강남구,2017-03-31,2017,1,apartment_transaction_price_index,85.94924818,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,14.657146709668112
sido_11,서울특별시,서울,강남구,2017-06-30,2017,2,apartment_transaction_price_index,89.30864145,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,13.81903034990415
sido_11,서울특별시,서울,강남구,2017-09-30,2017,3,apartment_transaction_price_index,94.65720374,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,12.77709437279726
sido_11,서울특별시,서울,강남구,2017-12-31,2017,4,apartment_transaction_price_index,100.0,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,15.477236855988142
sido_11,서울특별시,서울,강남구,2018-03-31,2018,1,apartment_transaction_price_index,109.6457256,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,27.570313786076927
sido_11,서울특별시,서울,강남구,2018-06-30,2018,2,apartment_transaction_price_index,112.0991603,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,25.518828279074658
sido_11,서울특별시,서울,강남구,2018-09-30,2018,3,apartment_transaction_price_index,119.8091337,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,26.571596208447225
sido_11,서울특별시,서울,강남구,2018-12-31,2018,4,apartment_transaction_price_index,120.9066931,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,20.906693099999995
sido_11,서울특별시,서울,강남구,2019-03-31,2019,1,apartment_transaction_price_index,113.5714496,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,3.5803712169514723
sido_11,서울특별시,서울,강남구,2019-06-30,2019,2,apartment_transaction_price_index,119.0300239,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,6.182797071317592
sido_11,서울특별시,서울,강남구,2019-09-30,2019,3,apartment_transaction_price_index,127.3621092,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,6.304173368712029
sido_11,서울특별시,서울,강남구,2019-12-31,2019,4,apartment_transaction_price_index,135.8900673,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,12.39251013805125
sido_11,서울특별시,서울,강남구,2020-03-31,2020,1,apartment_transaction_price_index,137.1184587,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,20.733211720844324
sido_11,서울특별시,서울,강남구,2020-06-30,2020,2,apartment_transaction_price_index,136.7438306,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,14.881797146308063
sido_11,서울특별시,서울,강남구,2020-09-30,2020,3,apartment_transaction_price_index,146.9140166,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,15.351431852700493
sido_11,서울특별시,서울,강남구,2020-12-31,2020,4,apartment_transaction_price_index,149.5180647,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,10.028692803509998
sido_11,서울특별시,서울,강남구,2021-03-31,2021,1,apartment_transaction_price_index,156.1673103,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,13.892259131702156
sido_11,서울특별시,서울,강남구,2021-06-30,2021,2,apartment_transaction_price_index,161.9762466,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,18.452324970922685
sido_11,서울특별시,서울,강남구,2021-09-30,2021,3,apartment_transaction_price_index,173.604846,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,18.167653446349252
sido_11,서울특별시,서울,강남구,2021-12-31,2021,4,apartment_transaction_price_index,176.7688347,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,18.22573750849252
sido_11,서울특별시,서울,강남구,2022-03-31,2022,1,apartment_transaction_price_index,175.0753404,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,12.107546748213416
sido_11,서울특별시,서울,강남구,2022-06-30,2022,2,apartment_transaction_price_index,177.5953526,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,9.642837346744649
sido_11,서울특별시,서울,강남구,2022-09-30,2022,3,apartment_transaction_price_index,172.5262301,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-0.6213051794648705
sido_11,서울특별시,서울,강남구,2022-12-31,2022,4,apartment_transaction_price_index,149.6539285,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-15.33918931242465
sido_11,서울특별시,서울,강남구,2023-03-31,2023,1,apartment_transaction_price_index,147.8437818,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-15.554194290174294
sido_11,서울특별시,서울,강남구,2023-06-30,2023,2,apartment_transaction_price_index,156.1648139,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-12.067060531853125
sido_11,서울특별시,서울,강남구,2023-09-30,2023,3,apartment_transaction_price_index,163.041984,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-5.49727777306831
sido_11,서울특별시,서울,강남구,2023-12-31,2023,4,apartment_transaction_price_index,164.3051307,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,9.790055193906921
sido_11,서울특별시,서울,강남구,2024-03-31,2024,1,apartment_transaction_price_index,161.5821507,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,9.292490176276068
sido_11,서울특별시,서울,강남구,2024-06-30,2024,2,apartment_transaction_price_index,165.26749,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,5.828890562908029
sido_11,서울특별시,서울,강남구,2024-09-30,2024,3,apartment_transaction_price_index,174.3950759,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,6.96329351585907
sido_11,서울특별시,서울,강남구,2024-12-31,2024,4,apartment_transaction_price_index,180.0621819,index_2017q4_100,Korea Real Estate Board / KOSIS,2025-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,9.590115130835652
sido_11,서울특별시,서울,강남구,2025-03-31,2025,1,apartment_transaction_price_index,187.7526621,index_2017q4_100,Korea Real Estate Board / KOSIS,2025-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,16.19641234296307
sido_11,서울특별시,서울,강동구,2006-03-31,2006,1,apartment_transaction_price_index,64.3581382,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강동구,2006-06-30,2006,2,apartment_transaction_price_index,66.85361368,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강동구,2006-09-30,2006,3,apartment_transaction_price_index,68.42021344,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강동구,2006-12-31,2006,4,apartment_transaction_price_index,76.06196275,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,
sido_11,서울특별시,서울,강동구,2007-03-31,2007,1,apartment_transaction_price_index,78.90368839,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,22.600949307759798
sido_11,서울특별시,서울,강동구,2007-06-30,2007,2,apartment_transaction_price_index,76.93756658,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,15.083631751407811
sido_11,서울특별시,서울,강동구,2007-09-30,2007,3,apartment_transaction_price_index,77.71515216,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,13.585077059356232
sido_11,서울특별시,서울,강동구,2007-12-31,2007,4,apartment_transaction_price_index,76.18192179,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,0.1577122594039304
sido_11,서울특별시,서울,강동구,2008-03-31,2008,1,apartment_transaction_price_index,77.70375129,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-1.5207617343171997
sido_11,서울특별시,서울,강동구,2008-06-30,2008,2,apartment_transaction_price_index,78.71275363,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,2.3073085475794786
sido_11,서울특별시,서울,강동구,2008-09-30,2008,3,apartment_transaction_price_index,75.94229169,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-2.281228847561201
sido_11,서울특별시,서울,강동구,2008-12-31,2008,4,apartment_transaction_price_index,67.20316009,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-11.785948016316128
sido_11,서울특별시,서울,강동구,2009-03-31,2009,1,apartment_transaction_price_index,70.389186,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-9.413400471106137
sido_11,서울특별시,서울,강동구,2009-06-30,2009,2,apartment_transaction_price_index,76.71090913,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-2.5432276317125635
sido_11,서울특별시,서울,강동구,2009-09-30,2009,3,apartment_transaction_price_index,81.46718457,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,7.2751200379267855
sido_11,서울특별시,서울,강동구,2009-12-31,2009,4,apartment_transaction_price_index,81.80315556,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,21.725162106138086
sido_11,서울특별시,서울,강동구,2010-03-31,2010,1,apartment_transaction_price_index,83.00077528,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,17.916941502917805
sido_11,서울특별시,서울,강동구,2010-06-30,2010,2,apartment_transaction_price_index,79.34813628,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,3.4378775847001997
sido_11,서울특별시,서울,강동구,2010-09-30,2010,3,apartment_transaction_price_index,78.27022581,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-3.9242288497806643
sido_11,서울특별시,서울,강동구,2010-12-31,2010,4,apartment_transaction_price_index,79.11677674,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-3.283955003459027
sido_11,서울특별시,서울,강동구,2011-03-31,2011,1,apartment_transaction_price_index,81.51806525,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-1.7863809404166764
sido_11,서울특별시,서울,강동구,2011-06-30,2011,2,apartment_transaction_price_index,79.69965454,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,0.4430075821309387
sido_11,서울특별시,서울,강동구,2011-09-30,2011,3,apartment_transaction_price_index,79.40445813,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,1.4491236076836334
sido_11,서울특별시,서울,강동구,2011-12-31,2011,4,apartment_transaction_price_index,77.79776255,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-02-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-1.6671738212170273
sido_11,서울특별시,서울,강동구,2012-03-31,2012,1,apartment_transaction_price_index,77.32607186,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-5.142410307634238
sido_11,서울특별시,서울,강동구,2012-06-30,2012,2,apartment_transaction_price_index,74.75017991,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-6.21015819775722
sido_11,서울특별시,서울,강동구,2012-09-30,2012,3,apartment_transaction_price_index,71.99013556,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-9.337413470993482
sido_11,서울특별시,서울,강동구,2012-12-31,2012,4,apartment_transaction_price_index,71.05155819,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-8.671463212922447
sido_11,서울특별시,서울,강동구,2013-03-31,2013,1,apartment_transaction_price_index,71.91475042,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-6.998055519744073
sido_11,서울특별시,서울,강동구,2013-06-30,2013,2,apartment_transaction_price_index,72.10639073,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-3.536833199844003
sido_11,서울특별시,서울,강동구,2013-09-30,2013,3,apartment_transaction_price_index,71.78996826,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,-0.27804823319602656
sido_11,서울특별시,서울,강동구,2013-12-31,2013,4,apartment_transaction_price_index,72.35701529,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,1.8373377491723186
sido_11,서울특별시,서울,강동구,2014-03-31,2014,1,apartment_transaction_price_index,73.02839506,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,1.5485621982917586
sido_11,서울특별시,서울,강동구,2014-06-30,2014,2,apartment_transaction_price_index,72.79325494,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,0.9525705045644761
sido_11,서울특별시,서울,강동구,2014-09-30,2014,3,apartment_transaction_price_index,73.79054894,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,2.786713420396758
sido_11,서울특별시,서울,강동구,2014-12-31,2014,4,apartment_transaction_price_index,74.47699243,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-03-01,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,2.9298847271454154
sido_11,서울특별시,서울,강동구,2015-03-31,2015,1,apartment_transaction_price_index,76.19509232,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-05-30,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,4.336254764188996
sido_11,서울특별시,서울,강동구,2015-06-30,2015,2,apartment_transaction_price_index,78.50599308,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-08-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,7.847894897279617
sido_11,서울특별시,서울,강동구,2015-09-30,2015,3,apartment_transaction_price_index,79.9113249,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-11-29,KOSIS DT_KAB_11672_S5; apartment transaction price index by SGG,8.294796620874688
