region_id,province,period,year,quarter,value,indicator_name,unit,source,available_date,source_note,yoy_change_pct
sido_30,대전광역시,2019-03-31,2019,1,101.206002964,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.58687843552634
sido_30,대전광역시,2019-06-30,2019,2,102.05530537199999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,2.523252703365819
sido_30,대전광역시,2019-09-30,2019,3,105.044770726,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,5.39969093014212
sido_30,대전광역시,2019-12-31,2019,4,110.69712589999999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,9.907201583965076
sido_30,대전광역시,2020-03-31,2020,1,117.64852444,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,16.246587153381363
sido_30,대전광역시,2020-06-30,2020,2,124.30916556,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,21.80568673709109
sido_30,대전광역시,2020-09-30,2020,3,130.17886596,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,23.927031360333075
sido_30,대전광역시,2020-12-31,2020,4,136.67307088,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,23.465780858182185
sido_30,대전광역시,2021-03-31,2021,1,143.91761862,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,22.32845189095174
sido_30,대전광역시,2021-06-30,2021,2,150.6888453,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,21.221025514218738
sido_30,대전광역시,2021-09-30,2021,3,159.66811294,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,22.65286823827544
sido_30,대전광역시,2021-12-31,2021,4,163.44847013999998,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,19.590837527539694
sido_30,대전광역시,2022-03-31,2022,1,158.03897134,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,9.81210838214741
sido_30,대전광역시,2022-06-30,2022,2,156.41814047999998,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,3.8020698669458675
sido_30,대전광역시,2022-09-30,2022,3,149.530217,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-6.349355393089418
sido_30,대전광역시,2022-12-31,2022,4,139.18918428,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-14.842161470964488
sido_30,대전광역시,2023-03-31,2023,1,134.95362372,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-14.607376537736961
sido_30,대전광역시,2023-06-30,2023,2,137.39168708,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-12.163840678334081
sido_30,대전광역시,2023-09-30,2023,3,141.30974552,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-5.497531967067227
sido_30,대전광역시,2023-12-31,2023,4,141.67066958,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.7828147444330922
sido_30,대전광역시,2024-03-31,2024,1,140.78482698,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,4.320894170354772
sido_30,대전광역시,2024-06-30,2024,2,139.7251255,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.6983839922143806
sido_30,대전광역시,2024-09-30,2024,3,139.37440848,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.3695708196757694
sido_30,대전광역시,2024-12-31,2024,4,138.9464062,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2025-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.922955109957769
sido_30,대전광역시,2025-03-31,2025,1,136.57427367999998,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2025-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.990772081282711
sido_31,울산광역시,2006-03-31,2006,1,48.698676534,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_31,울산광역시,2006-06-30,2006,2,50.935050958,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_31,울산광역시,2006-09-30,2006,3,54.457128158,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_31,울산광역시,2006-12-31,2006,4,59.571163602,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_31,울산광역시,2007-03-31,2007,1,64.937670504,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,33.34586302086136
sido_31,울산광역시,2007-06-30,2007,2,65.446797454,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,28.490688088181358
sido_31,울산광역시,2007-09-30,2007,3,65.081564156,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,19.509725094526885
sido_31,울산광역시,2007-12-31,2007,4,64.464215266,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,8.21379232524464
sido_31,울산광역시,2008-03-31,2008,1,64.581568686,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-0.5483747957636731
sido_31,울산광역시,2008-06-30,2008,2,64.735733554,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.086476233615219
sido_31,울산광역시,2008-09-30,2008,3,64.13816112800001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.449570304946357
sido_31,울산광역시,2008-12-31,2008,4,62.838161628,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.522412832127685
sido_31,울산광역시,2009-03-31,2009,1,61.282642781999996,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-5.108153875975985
sido_31,울산광역시,2009-06-30,2009,2,62.875635525999996,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.873371360576904
sido_31,울산광역시,2009-09-30,2009,3,65.496911632,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,2.118474368618628
sido_31,울산광역시,2009-12-31,2009,4,66.99307809000001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,6.612091051608071
sido_31,울산광역시,2010-03-31,2010,1,67.603350692,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,10.314026326319814
sido_31,울산광역시,2010-06-30,2010,2,67.537502868,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.414425799437452
sido_31,울산광역시,2010-09-30,2010,3,67.380316362,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,2.875562653369168
sido_31,울산광역시,2010-12-31,2010,4,68.665703726,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,2.4967141138864335
sido_31,울산광역시,2011-03-31,2011,1,71.472277524,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,5.722980876534933
sido_31,울산광역시,2011-06-30,2011,2,75.34996486200001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,11.567590838040353
sido_31,울산광역시,2011-09-30,2011,3,79.125948672,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2011-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,17.431845001879665
sido_31,울산광역시,2011-12-31,2011,4,82.868543624,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,20.684037484963746
sido_31,울산광역시,2012-03-31,2012,1,86.55321028200001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,21.100394839014204
sido_31,울산광역시,2012-06-30,2012,2,88.923743414,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,18.014313048267173
sido_31,울산광역시,2012-09-30,2012,3,88.865763196,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2012-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,12.309254659775837
sido_31,울산광역시,2012-12-31,2012,4,88.033051014,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,6.232168642220803
sido_31,울산광역시,2013-03-31,2013,1,88.092100784,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.7779704496067916
sido_31,울산광역시,2013-06-30,2013,2,88.11487974399999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-0.9096149565298917
sido_31,울산광역시,2013-09-30,2013,3,89.394799916,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2013-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,0.5953211911691625
sido_31,울산광역시,2013-12-31,2013,4,90.53158681,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,2.8381792601992695
sido_31,울산광역시,2014-03-31,2014,1,92.200554624,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,4.663816396062415
sido_31,울산광역시,2014-06-30,2014,2,94.15332808,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,6.852926944397475
sido_31,울산광역시,2014-09-30,2014,3,95.812308008,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2014-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.178838252370645
sido_31,울산광역시,2014-12-31,2014,4,97.434215814,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.624553205376428
sido_31,울산광역시,2015-03-31,2015,1,99.29773265200001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.697543747912117
sido_31,울산광역시,2015-06-30,2015,2,101.41099650599999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.708350383359064
sido_31,울산광역시,2015-09-30,2015,3,105.04036587,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2015-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,9.631390845140153
sido_31,울산광역시,2015-12-31,2015,4,106.8459928,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,9.659622040748905
sido_31,울산광역시,2016-03-31,2016,1,106.90179908,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.657844972804462
sido_31,울산광역시,2016-06-30,2016,2,106.04988824,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,4.574347845724547
sido_31,울산광역시,2016-09-30,2016,3,105.52169042,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2016-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,0.45822817353444734
sido_31,울산광역시,2016-12-31,2016,4,105.93673484000001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-0.8509986534562808
sido_31,울산광역시,2017-03-31,2017,1,105.06563212,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.7176202606523971
sido_31,울산광역시,2017-06-30,2017,2,103.433864,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.4667864185577537
sido_31,울산광역시,2017-09-30,2017,3,102.76691564000001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2017-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.610624193978861
sido_31,울산광역시,2017-12-31,2017,4,100.0,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-5.604037965646647
sido_31,울산광역시,2018-03-31,2018,1,97.298626102,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-7.3925277574392485
sido_31,울산광역시,2018-06-30,2018,2,94.285123506,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-8.845014717810407
sido_31,울산광역시,2018-09-30,2018,3,90.29837285400001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2018-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-12.132837410123521
sido_31,울산광역시,2018-12-31,2018,4,88.456335874,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-11.543664125999998
sido_31,울산광역시,2019-03-31,2019,1,85.94385568999999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-11.67002132188032
sido_31,울산광역시,2019-06-30,2019,2,84.82119883800002,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-10.037558753791886
sido_31,울산광역시,2019-09-30,2019,3,83.971089828,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2019-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-7.007084209845448
sido_31,울산광역시,2019-12-31,2019,4,85.715111826,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-3.098957266220803
sido_31,울산광역시,2020-03-31,2020,1,88.101715642,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,2.5107786178262925
sido_31,울산광역시,2020-06-30,2020,2,88.378259138,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,4.19359823809331
sido_31,울산광역시,2020-09-30,2020,3,90.469641156,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2020-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.739034162008762
sido_31,울산광역시,2020-12-31,2020,4,97.004262544,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,13.170548900311484
sido_31,울산광역시,2021-03-31,2021,1,103.54904833200001,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,17.53352085987747
sido_31,울산광역시,2021-06-30,2021,2,105.67727921999999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,19.573841180768326
sido_31,울산광역시,2021-09-30,2021,3,108.848346294,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2021-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,20.314776209080954
sido_31,울산광역시,2021-12-31,2021,4,110.404640032,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,13.814215104126749
sido_31,울산광역시,2022-03-31,2022,1,109.69928093799999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,5.939439043689743
sido_31,울산광역시,2022-06-30,2022,2,109.885551402,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,3.9821920218434004
sido_31,울산광역시,2022-09-30,2022,3,105.68782077,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2022-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.903604539350002
sido_31,울산광역시,2022-12-31,2022,4,99.501941302,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-9.87521785935802
sido_31,울산광역시,2023-03-31,2023,1,97.112321662,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-11.474058141834043
sido_31,울산광역시,2023-06-30,2023,2,97.882680496,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-10.923065637709984
sido_31,울산광역시,2023-09-30,2023,3,99.531320624,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2023-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-5.825174652241061
sido_31,울산광역시,2023-12-31,2023,4,99.603660466,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,0.10222832104476165
sido_31,울산광역시,2024-03-31,2024,1,98.669888384,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.603881665419471
sido_31,울산광역시,2024-06-30,2024,2,98.86211425,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.0006200780739993
sido_31,울산광역시,2024-09-30,2024,3,99.02229221,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2024-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-0.5114253591821161
sido_31,울산광역시,2024-12-31,2024,4,100.073447622,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2025-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,0.47165651724252466
sido_31,울산광역시,2025-03-31,2025,1,99.81516726599999,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2025-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,1.1607177232661137
sido_41,경기도,2006-03-31,2006,1,64.88466041340425,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_41,경기도,2006-06-30,2006,2,67.5736354806383,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_41,경기도,2006-09-30,2006,3,71.12878829106383,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2006-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_41,경기도,2006-12-31,2006,4,80.60386456978723,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,
sido_41,경기도,2007-03-31,2007,1,87.09354381085106,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,34.22824941356828
sido_41,경기도,2007-06-30,2007,2,86.27437138021277,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,27.67460381043543
sido_41,경기도,2007-09-30,2007,3,87.61467328276596,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2007-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,23.17751417926701
sido_41,경기도,2007-12-31,2007,4,88.60271652382978,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-02-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,9.923658123261703
sido_41,경기도,2008-03-31,2008,1,90.86720619340426,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,4.332884181115415
sido_41,경기도,2008-06-30,2008,2,94.38057742085107,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,9.395844804147103
sido_41,경기도,2008-09-30,2008,3,95.21515796063831,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2008-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,8.674899298366023
sido_41,경기도,2008-12-31,2008,4,87.17804791106384,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.6079288182803908
sido_41,경기도,2009-03-31,2009,1,84.49630282765958,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-7.011223996680027
sido_41,경기도,2009-06-30,2009,2,88.61814079574468,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-6.1055322849013605
sido_41,경기도,2009-09-30,2009,3,92.44616278127658,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2009-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-2.908145340163615
sido_41,경기도,2009-12-31,2009,4,91.85397568531916,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-03-01,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,5.3636527615593454
sido_41,경기도,2010-03-31,2010,1,90.89095006957446,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-05-30,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,7.567960997012535
sido_41,경기도,2010-06-30,2010,2,87.55047273234042,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-08-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-1.204796279652398
sido_41,경기도,2010-09-30,2010,3,85.04161316574468,apartment_transaction_price_index,index_2017q4_100,Korea Real Estate Board / KOSIS,2010-11-29,KOSIS DT_KAB_11672_S5; SIDO mean of available SGG rows,-8.009580271114913
