election_id,slot,candidate_name,nominal_level,point_share,lower_share,upper_share,width_pp,official_actual_share,covered,training_elections,forecast_region_weight_source,target_outcome_used_to_construct_bounds
pres_2007,A,이명박,0.5,0.5316160851104016,0.4925913913990882,0.5538561623604853,6.12647709613971,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.8,0.5316160851104016,0.4635581097990984,0.5797192554488406,11.616114564974222,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.9,0.5316160851104016,0.4466382545286574,0.5942854989351064,14.7647244406449,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,A,이명박,0.95,0.5316160851104016,0.43174424382045695,0.6061610925902011,17.441684876974417,0.541403354410904,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.5,0.3051113341731953,0.2802538581497649,0.33258170991721503,5.232785176745014,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.8,0.3051113341731953,0.2590895870546411,0.357415664462091,9.832607740744992,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.9,0.3051113341731953,0.24701393103017455,0.37307697077289087,12.606303974271633,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,B,정동영,0.95,0.3051113341731953,0.23705385730884798,0.3861467427678716,14.90928854590236,0.2908875893868086,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.5,0.16327258071640316,0.15055818689826106,0.18771048716044741,3.7152300262186353,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.8,0.16327258071640316,0.1359426457572626,0.20593406630933506,6.999142055207247,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.9,0.16327258071640316,0.12808937735606418,0.21741757121594976,8.932819385988559,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2007,C,이회창,0.95,0.16327258071640316,0.12133804062919894,0.22798053171895116,10.664249108975223,0.16770905620228738,True,pres_2002,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.5,0.5148574418019551,0.48278073290432383,0.5431561567666026,6.037542386227873,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.8,0.5148574418019551,0.45464284423987344,0.5698424785241364,11.519963428426294,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.9,0.5148574418019551,0.43773321134608495,0.5858620736896303,14.812886234354533,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,A,박근혜,0.95,0.5148574418019551,0.42350030423025403,0.5992801871445842,17.577988291433016,0.5177328232773333,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.5,0.48514255819804486,0.45684384323339744,0.5172192670956761,6.037542386227868,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.8,0.48514255819804486,0.43015752147586367,0.5453571557601266,11.519963428426289,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.9,0.48514255819804486,0.41413792631036966,0.5622667886539153,14.812886234354567,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2012,B,문재인,0.95,0.48514255819804486,0.40071981285541564,0.5764996957697461,17.57798829143305,0.4822671767226667,True,pres_2002|pres_2007,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.5,0.4720098985702938,0.44338545891368014,0.49337613533836366,4.9990676424683524,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.8,0.4720098985702938,0.41884686867876264,0.5150673023189191,9.622043364015642,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.9,0.4720098985702938,0.4041264699590821,0.5281839783577912,12.40575083987091,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.95,0.4720098985702938,0.3905331572784255,0.5397094117695413,14.917625449111583,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.5,0.2826891128692606,0.2629168058336813,0.3036677614588197,4.0750955625138365,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.8,0.2826891128692606,0.24492489974067233,0.32318197994069,7.825708020001764,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.9,0.2826891128692606,0.23410105836858755,0.3353140988141894,10.121304044560183,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.95,0.2826891128692606,0.22479712105280397,0.34628167217524186,12.14845511224379,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.5,0.24530098856044552,0.22881663584917733,0.26685100954298036,3.8034373693803025,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.8,0.24530098856044552,0.21222201965091977,0.28556174969680187,7.333973004588209,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.9,0.24530098856044552,0.20253213307411755,0.2979549574643449,9.542282439022737,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.95,0.24530098856044552,0.19434457369732372,0.308357484544537,11.401291084721327,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.5,0.48469735542164116,0.4450432742725168,0.5164052066938528,7.136193242133604,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.8,0.48469735542164116,0.4095328734608272,0.5527289816301604,14.31961081693332,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.9,0.48469735542164116,0.3875325747543338,0.5759512420329665,18.841866727863277,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.95,0.48469735542164116,0.36802510802652233,0.5962259488189922,22.820084079246982,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.5,0.4869483955685656,0.448634963435848,0.5200115061009698,7.137654266512178,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.8,0.4869483955685656,0.4112450684572612,0.5546895271328677,14.344445867560646,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.9,0.4869483955685656,0.38711024674706657,0.5771504800194894,19.004023327242287,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.95,0.4869483955685656,0.3666131303950999,0.5961545184084849,22.954138801338498,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.5,0.02835424900979329,0.026201007443848692,0.035084054129054264,0.8883046685205571,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.8,0.02835424900979329,0.023302910318375017,0.04561954350841204,2.2316633190037023,0.024091563594166778,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.9,0.02835424900979329,0.021649140900352016,0.06573442458111135,4.408528368075934,0.024091563594166778,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.95,0.02835424900979329,0.02030128207864086,0.08509656987066355,6.479528779202269,0.024091563594166778,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
