election_id,slot,candidate_name,candidate_role,conservative,liberal,progressive,centrist,anti_establishment,reform,regionalist,available_date,confidence,notes
pres_2025,A,이재명,final,0.28967212453382896,0.2694803092555142,0.1927200456185204,0.3388533344108213,0.49162816662089787,0.4620622309416932,0.0444649943024245,2025-06-02,0.6666666666666665,assembly_issue_link derived from National Assembly speech issue aggregates
pres_2025,B,김문수,final,0.3039798473671175,0.2854430103182108,0.20599412310173168,0.33801804628662546,0.4157732321866589,0.39521199472622287,0.04040724437213036,2025-06-02,0.6666666666666665,assembly_issue_link derived from National Assembly speech issue aggregates
pres_2025,C,이준석,final,0.26939554785246167,0.29039680191984796,0.21752402934767662,0.3464336156720926,0.5081001920681283,0.48592215616263723,0.06785712797736844,2025-06-02,0.6666666666666665,assembly_issue_link derived from National Assembly speech issue aggregates
