election_id,candidate_name,prediction_logit_sd,prior_logit_sd,core_voting_mass,direct_party_reliability,missing_dispersion_ratio,dispersion_factor,gain
pres_2025,김문수,0.9063397348819273,0.7872122596088491,0.3822512610246591,0.8727770814696755,0.0,1.0,1.0
pres_2025,이재명,0.5787823119264848,0.5155074742366186,0.3709862166320151,0.8734604896352205,0.0,1.0,1.0
pres_2025,이준석,0.25858546745721955,0.26852963364385146,0.0,0.7917427346298017,0.03845601334219251,1.0,1.0
